Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5083285575,Wholesale Trade,,42
5083285702,Manufacturing,,31-33
5083287987,Retail Trade,,44-45
5083288216,Wholesale Trade,,42
5083289422,Wholesale Trade,,42
5083290123,Wholesale Trade,,42
5083290245,Manufacturing,,31-33
5083290779,Real Estate and Rental and Leasing,,53
5083291679,Manufacturing,,31-33
5083291697,Wholesale Trade,,42
5083291698,Retail Trade,,44-45
5083291937,Retail Trade,,44-45
5083291946,Manufacturing,,31-33
5083292009,Manufacturing,,31-33
5083292026,Wholesale Trade,,42
5083292205,Wholesale Trade,,42
5083292322,Wholesale Trade,,42
5083292523,Wholesale Trade,,42
5083292537,Wholesale Trade,,42
5083292574,Wholesale Trade,,42
5083292797,Manufacturing,,31-33
5083292807,Manufacturing,,31-33
5083292854,Wholesale Trade,,42
5083292975,Wholesale Trade,,42
5083293077,Wholesale Trade,,42
5083293090,Wholesale Trade,,42
5083293095,Manufacturing,,31-33
5083293166,Manufacturing,,31-33
5083293202,Manufacturing,,31-33
5083293263,Manufacturing,,31-33
5083293432,"Professional, Scientific, and Technical Services",,54
5083293521,Wholesale Trade,,42
5083293603,Wholesale Trade,,42
5083293693,Wholesale Trade,,42
5083293914,Wholesale Trade,,42
5083293934,Wholesale Trade,,42
5083294051,Wholesale Trade,,42
5083294197,Manufacturing,,31-33
5083294276,Wholesale Trade,,42
5083294323,Manufacturing,,31-33
5083294613,Manufacturing,,31-33
5083294785,Manufacturing,,31-33
5083294786,Wholesale Trade,,42
5083294806,Wholesale Trade,,42
5083294930,Wholesale Trade,,42
5083295070,Retail Trade,,44-45
5083295555,Manufacturing,,31-33
5083295752,Wholesale Trade,,42
5083295836,Manufacturing,,31-33
5083295977,"Agriculture, Forestry, Fishing and Hunting",,11
5083296020,Wholesale Trade,,42
5083296050,Manufacturing,,31-33
5083296332,Manufacturing,,31-33
5083296625,Manufacturing,,31-33
5083296715,Wholesale Trade,,42
5083296969,Wholesale Trade,,42
5083297040,Wholesale Trade,,42
5083297207,Manufacturing,,31-33
5083297223,Manufacturing,,31-33
5083297674,Manufacturing,,31-33
5083297969,Manufacturing,,31-33
5083298126,Wholesale Trade,,42
5083298239,Wholesale Trade,,42
5083298434,"Agriculture, Forestry, Fishing and Hunting",,11
5083298958,Retail Trade,,44-45
5083299041,Manufacturing,,31-33
5083299372,Wholesale Trade,,42
5083299383,Wholesale Trade,,42
5083299606,Wholesale Trade,,42
5083299928,Manufacturing,,31-33
5083300215,Manufacturing,,31-33
5083300216,"Agriculture, Forestry, Fishing and Hunting",,11
5083300583,Wholesale Trade,,42
5083300865,Manufacturing,,31-33
5083301261,Wholesale Trade,,42
5083303293,Wholesale Trade,,42
5083303326,"Professional, Scientific, and Technical Services",,54
5083303455,Wholesale Trade,,42
5083304359,Other Services (except Public Administration),,81
5083304540,Wholesale Trade,,42
5083304983,Manufacturing,,31-33
5083305024,Wholesale Trade,,42
5083305055,"Agriculture, Forestry, Fishing and Hunting",,11
5083305064,Retail Trade,,44-45
5083305144,Wholesale Trade,,42
5083305208,Manufacturing,,31-33
5083305221,Manufacturing,,31-33
5083305331,Manufacturing,,31-33
5083305497,Wholesale Trade,,42
5083305602,Wholesale Trade,,42
5083305697,Wholesale Trade,,42
5083305774,Manufacturing,,31-33
5083305818,Manufacturing,,31-33
5083306131,Wholesale Trade,,42
5083306137,Manufacturing,,31-33
5083306255,"Professional, Scientific, and Technical Services",,54
5083306630,Wholesale Trade,,42
5083306824,Wholesale Trade,,42
5083306846,Wholesale Trade,,42
5083306959,Wholesale Trade,,42
5083307103,Wholesale Trade,,42
5083307128,Wholesale Trade,,42
5083307216,Administrative and Support and Waste Management and Remediation Services,,56
5083307491,Wholesale Trade,,42
5083307536,"Agriculture, Forestry, Fishing and Hunting",,11
5083307671,Manufacturing,,31-33
5083307760,Retail Trade,,44-45
5083307761,Wholesale Trade,,42
5083307798,Wholesale Trade,,42
5083307983,Wholesale Trade,,42
5083308210,Wholesale Trade,,42
5083308245,Wholesale Trade,,42
5083308358,Wholesale Trade,,42
5083308374,Wholesale Trade,,42
5083308560,Wholesale Trade,,42
5083308644,Wholesale Trade,,42
5083308723,Manufacturing,,31-33
5083308734,Wholesale Trade,,42
5083308804,Wholesale Trade,,42
5083309057,Wholesale Trade,,42
5083309094,Wholesale Trade,,42
5083309126,Manufacturing,,31-33
5083309150,Manufacturing,,31-33
5083309157,Manufacturing,,31-33
5083309159,Manufacturing,,31-33
5083309224,Wholesale Trade,,42
5083309546,Wholesale Trade,,42
5083309624,Manufacturing,,31-33
5083309723,Wholesale Trade,,42
5083309770,Wholesale Trade,,42
5083309809,Wholesale Trade,,42
5083309828,Wholesale Trade,,42
5083309881,Manufacturing,,31-33
5083310035,Wholesale Trade,,42
5083310037,Wholesale Trade,,42
5083310055,Wholesale Trade,,42
5083310143,Manufacturing,,31-33
5083310154,Wholesale Trade,,42
5083310189,Manufacturing,,31-33
5083310341,Wholesale Trade,,42
5083310397,Wholesale Trade,,42
5083310412,Other Services (except Public Administration),,81
5083310451,Wholesale Trade,,42
5083310497,Wholesale Trade,,42
5083310544,Manufacturing,,31-33
5083310701,Wholesale Trade,,42
5083310742,Wholesale Trade,,42
5083310757,Wholesale Trade,,42
5083310900,Wholesale Trade,,42
5083310925,Manufacturing,,31-33
5083310954,Manufacturing,,31-33
5083310985,Wholesale Trade,,42
5083311002,Manufacturing,,31-33
5083311023,Manufacturing,,31-33
5083311032,Manufacturing,,31-33
5083311060,Wholesale Trade,,42
5083311085,Administrative and Support and Waste Management and Remediation Services,,56
5083311178,Manufacturing,,31-33
5083311208,Other Services (except Public Administration),,81
5083311272,Wholesale Trade,,42
5083311463,Manufacturing,,31-33
5083311492,Wholesale Trade,,42
5083311508,Retail Trade,,44-45
5083311512,Manufacturing,,31-33
5083311536,Manufacturing,,31-33
5083311562,Manufacturing,,31-33
5083311570,Wholesale Trade,,42
5083311609,Wholesale Trade,,42
5083311633,,,
5083311648,Manufacturing,,31-33
5083311670,Manufacturing,,31-33
5083311695,Wholesale Trade,,42
5083311711,"Professional, Scientific, and Technical Services",,54
5083311757,Manufacturing,,31-33
5083311802,Retail Trade,,44-45
5083311827,Retail Trade,,44-45
5083311832,Wholesale Trade,,42
5083311861,Wholesale Trade,,42
5083311910,Information,,51
5083311988,"Agriculture, Forestry, Fishing and Hunting",,11
5083312002,Manufacturing,,31-33
5083312053,Wholesale Trade,,42
5083312076,Other Services (except Public Administration),,81
5083312081,Wholesale Trade,,42
5083312089,Manufacturing,,31-33
5083312136,Other Services (except Public Administration),,81
5083312155,Wholesale Trade,,42
5083312156,Manufacturing,,31-33
5083312168,Wholesale Trade,,42
5083312212,Health Care and Social Assistance,,62
5083312275,Manufacturing,,31-33
5083312297,Manufacturing,,31-33
5083312305,Wholesale Trade,,42
5083312354,Wholesale Trade,,42
5083312361,Manufacturing,,31-33
5083312389,Manufacturing,,31-33
5083312394,Information,,51
5083312408,Manufacturing,,31-33
5083312425,Wholesale Trade,,42
5083312441,Manufacturing,,31-33
5083312506,Wholesale Trade,,42
5083312536,Wholesale Trade,,42
5083312557,Administrative and Support and Waste Management and Remediation Services,,56
5083312589,Manufacturing,,31-33
5083312701,Wholesale Trade,,42
5083312780,Manufacturing,,31-33
5083312799,Manufacturing,,31-33
5083312816,Wholesale Trade,,42
5083312845,Wholesale Trade,,42
5083312894,"Agriculture, Forestry, Fishing and Hunting",,11
5083312919,Manufacturing,,31-33
5083312981,Retail Trade,,44-45
5083312997,Manufacturing,,31-33
5083313055,Manufacturing,,31-33
5083313148,Retail Trade,,44-45
5083313152,Manufacturing,,31-33
5083313187,Wholesale Trade,,42
5083313219,Wholesale Trade,,42
5083313224,Manufacturing,,31-33
5083313246,Wholesale Trade,,42
5083313283,Manufacturing,,31-33
5083313303,Wholesale Trade,,42
5083313312,Manufacturing,,31-33
5083313315,Wholesale Trade,,42
5083313340,Wholesale Trade,,42
5083313363,Wholesale Trade,,42
5083313427,Manufacturing,,31-33
5083313432,Wholesale Trade,,42
5083313457,Wholesale Trade,,42
5083313488,Wholesale Trade,,42
5083313523,Manufacturing,,31-33
5083313721,Wholesale Trade,,42
5083313724,Manufacturing,,31-33
5083313768,Wholesale Trade,,42
5083313780,Wholesale Trade,,42
5083323092,Manufacturing,,31-33
5083323748,Wholesale Trade,,42
5083323751,Wholesale Trade,,42
5083323868,Wholesale Trade,,42
5083324564,Wholesale Trade,,42
5083324711,Wholesale Trade,,42
5083324714,Construction,,23
5083324739,Wholesale Trade,,42
5083324982,Wholesale Trade,,42
5083325038,Wholesale Trade,,42
5083325171,Wholesale Trade,,42
5083325353,Wholesale Trade,,42
5083325471,Manufacturing,,31-33
5083325706,Wholesale Trade,,42
5083325927,Wholesale Trade,,42
5083325957,Manufacturing,,31-33
5083326404,Wholesale Trade,,42
5083326432,Manufacturing,,31-33
5083326557,Manufacturing,,31-33
5083326927,Wholesale Trade,,42
5083326942,Wholesale Trade,,42
5083327008,Manufacturing,,31-33
5083327041,Manufacturing,,31-33
5083335599,Manufacturing,,31-33
5083337040,Manufacturing,,31-33
5083337851,Manufacturing,,31-33
5083337921,Wholesale Trade,,42
5083338108,Wholesale Trade,,42
5083338241,"Agriculture, Forestry, Fishing and Hunting",,11
5083338270,Manufacturing,,31-33
5083338350,Wholesale Trade,,42
5083338529,Manufacturing,,31-33
5083338748,Wholesale Trade,,42
5083338909,Manufacturing,,31-33
5083339016,Wholesale Trade,,42
5083339134,Manufacturing,,31-33
5083339713,Wholesale Trade,,42
5083339724,Wholesale Trade,,42
5083339852,Wholesale Trade,,42
5083340034,Manufacturing,,31-33
5083340104,"Professional, Scientific, and Technical Services",,54
5083340212,Wholesale Trade,,42
5083340358,Wholesale Trade,,42
5083340391,Wholesale Trade,,42
5083340411,Wholesale Trade,,42
5083340413,"Agriculture, Forestry, Fishing and Hunting",,11
5083340856,Manufacturing,,31-33
5083340857,Wholesale Trade,,42
5083340936,Manufacturing,,31-33
5083341011,Wholesale Trade,,42
5083341058,Wholesale Trade,,42
5083341380,Wholesale Trade,,42
5083341392,Manufacturing,,31-33
5083341407,Manufacturing,,31-33
5083341446,Wholesale Trade,,42
5083341476,Wholesale Trade,,42
5083341591,Manufacturing,,31-33
5083341643,Wholesale Trade,,42
5083341740,Other Services (except Public Administration),,81
5083343609,Wholesale Trade,,42
5083343619,Wholesale Trade,,42
5083371252,Other Services (except Public Administration),,81
5083375586,Manufacturing,,31-33
5083375603,Manufacturing,,31-33
5083375605,Manufacturing,,31-33
5083375610,Manufacturing,,31-33
5083375629,Wholesale Trade,,42
5083375720,Manufacturing,,31-33
5083375741,Manufacturing,,31-33
5083375751,Wholesale Trade,,42
5083375763,"Agriculture, Forestry, Fishing and Hunting",,11
5083375771,Wholesale Trade,,42
5083375777,"Professional, Scientific, and Technical Services",,54
5083375788,Wholesale Trade,,42
5083375791,Wholesale Trade,,42
5083375792,Manufacturing,,31-33
5083375799,Manufacturing,,31-33
5083375818,Manufacturing,,31-33
5083375827,Wholesale Trade,,42
5083375835,"Agriculture, Forestry, Fishing and Hunting",,11
5083375850,Retail Trade,,44-45
5083375853,Wholesale Trade,,42
5083375863,Wholesale Trade,,42
5083375880,Wholesale Trade,,42
5083375890,Manufacturing,,31-33
5083375893,Manufacturing,,31-33
5083375898,Accommodation and Food Services,,72
5083375899,Other Services (except Public Administration),,81
5083375907,Wholesale Trade,,42
5083375909,Wholesale Trade,,42
5083375919,Manufacturing,,31-33
5083375924,Manufacturing,,31-33
5083375931,Wholesale Trade,,42
5083375950,Wholesale Trade,,42
5083375958,Manufacturing,,31-33
5083375964,Retail Trade,,44-45
5083375972,Wholesale Trade,,42
5083375978,Wholesale Trade,,42
5083376008,Wholesale Trade,,42
5083376029,Wholesale Trade,,42
5083376051,Wholesale Trade,,42
5083376056,Wholesale Trade,,42
5083376088,Wholesale Trade,,42
5083376093,Manufacturing,,31-33
5083376107,Wholesale Trade,,42
5083376125,Wholesale Trade,,42
5083376130,Wholesale Trade,,42
5083376143,Wholesale Trade,,42
5083376156,"Agriculture, Forestry, Fishing and Hunting",,11
5083376165,Wholesale Trade,,42
5083376175,Wholesale Trade,,42
5083376176,Wholesale Trade,,42
5083376180,Manufacturing,,31-33
5083376183,Manufacturing,,31-33
5083376198,Wholesale Trade,,42
5083376207,Manufacturing,,31-33
5083376216,Wholesale Trade,,42
5083376229,Manufacturing,,31-33
5083376263,Wholesale Trade,,42
5083376267,"Professional, Scientific, and Technical Services",,54
5083376273,Manufacturing,,31-33
5083376285,Wholesale Trade,,42
5083376300,Wholesale Trade,,42
5083376305,Wholesale Trade,,42
5083376311,Manufacturing,,31-33
5083376317,"Professional, Scientific, and Technical Services",,54
5083376338,Wholesale Trade,,42
5083376349,Wholesale Trade,,42
5083376370,"Agriculture, Forestry, Fishing and Hunting",,11
5083376378,Manufacturing,,31-33
5083376379,Wholesale Trade,,42
5083376390,Wholesale Trade,,42
5083376396,Manufacturing,,31-33
5083376408,Retail Trade,,44-45
5083376414,Manufacturing,,31-33
5083376416,Wholesale Trade,,42
5083376420,Wholesale Trade,,42
5083376434,Wholesale Trade,,42
5083376440,Manufacturing,,31-33
5083376446,Wholesale Trade,,42
5083376472,Wholesale Trade,,42
5083376473,Other Services (except Public Administration),,81
5083376482,Wholesale Trade,,42
5083376487,Wholesale Trade,,42
5083376505,Manufacturing,,31-33
5083376508,Manufacturing,,31-33
5083376510,Wholesale Trade,,42
5083376541,Wholesale Trade,,42
5083376553,Manufacturing,,31-33
5083376565,Manufacturing,,31-33
5083376567,Manufacturing,,31-33
5083376573,Manufacturing,,31-33
5083376604,Manufacturing,,31-33
5083376605,Wholesale Trade,,42
5083376608,Wholesale Trade,,42
5083376643,Wholesale Trade,,42
5083376648,Wholesale Trade,,42
5083376660,Wholesale Trade,,42
5083376674,Manufacturing,,31-33
5083376702,Manufacturing,,31-33
5083376714,Wholesale Trade,,42
5083376725,Wholesale Trade,,42
5083376727,Accommodation and Food Services,,72
5083376753,Manufacturing,,31-33
5083376765,Manufacturing,,31-33
5083376768,Wholesale Trade,,42
5083376772,Construction,,23
5083376773,Manufacturing,,31-33
5083376774,Wholesale Trade,,42
5083376778,Wholesale Trade,,42
5083376802,Manufacturing,,31-33
5083376814,Wholesale Trade,,42
5083376815,Wholesale Trade,,42
5083376816,Manufacturing,,31-33
5083376817,Wholesale Trade,,42
5083376819,Manufacturing,,31-33
5083376824,"Agriculture, Forestry, Fishing and Hunting",,11
5083376841,Wholesale Trade,,42
5083376858,Manufacturing,,31-33
5083376865,Wholesale Trade,,42
5083376866,Retail Trade,,44-45
5083376872,Wholesale Trade,,42
5083376876,Wholesale Trade,,42
5083376879,Manufacturing,,31-33
5083376880,"Agriculture, Forestry, Fishing and Hunting",,11
5083376885,Wholesale Trade,,42
5083376906,Wholesale Trade,,42
5083376914,Wholesale Trade,,42
5083376921,Manufacturing,,31-33
5083376923,"Professional, Scientific, and Technical Services",,54
5083376925,Manufacturing,,31-33
5083376929,Manufacturing,,31-33
5083376931,Wholesale Trade,,42
5083376934,Wholesale Trade,,42
5083376949,Wholesale Trade,,42
5083376954,Manufacturing,,31-33
5083376957,Wholesale Trade,,42
5083376961,Wholesale Trade,,42
5083376976,Manufacturing,,31-33
5083376982,Wholesale Trade,,42
5083376993,Manufacturing,,31-33
5083376999,Manufacturing,,31-33
5083377002,Manufacturing,,31-33
5083377020,Manufacturing,,31-33
5083377024,Manufacturing,,31-33
5083377029,Manufacturing,,31-33
5083377035,Wholesale Trade,,42
5083377050,Other Services (except Public Administration),,81
5083377058,Manufacturing,,31-33
5083377062,Manufacturing,,31-33
5083377065,Wholesale Trade,,42
5083387067,"Agriculture, Forestry, Fishing and Hunting",,11
5083398124,Manufacturing,,31-33
5083425431,Wholesale Trade,,42
5083425906,Manufacturing,,31-33
5083426091,Wholesale Trade,,42
5083426103,"Agriculture, Forestry, Fishing and Hunting",,11
5083426111,Wholesale Trade,,42
5083426504,Wholesale Trade,,42
5083426580,Wholesale Trade,,42
5083426661,Retail Trade,,44-45
5083426702,Manufacturing,,31-33
5083426792,Wholesale Trade,,42
5083426815,Manufacturing,,31-33
5083427070,Manufacturing,,31-33
5083427074,Manufacturing,,31-33
5083427460,Manufacturing,,31-33
5083427530,Manufacturing,,31-33
5083427790,Other Services (except Public Administration),,81
5083427840,Wholesale Trade,,42
5083427995,"Agriculture, Forestry, Fishing and Hunting",,11
5083428500,Wholesale Trade,,42
5083428515,Wholesale Trade,,42
5083428535,Wholesale Trade,,42
5083428919,Wholesale Trade,,42
5083428935,Health Care and Social Assistance,,62
5083428990,Wholesale Trade,,42
5083429325,Wholesale Trade,,42
5083429471,Wholesale Trade,,42
5083429560,Manufacturing,,31-33
5083429983,Manufacturing,,31-33
5083430332,Other Services (except Public Administration),,81
5083430438,"Agriculture, Forestry, Fishing and Hunting",,11
5083445634,Other Services (except Public Administration),,81
5083455018,Other Services (except Public Administration),,81
5083466956,Manufacturing,,31-33
5083466959,Wholesale Trade,,42
5083468185,Wholesale Trade,,42
5083474810,Manufacturing,,31-33
5083475371,Wholesale Trade,,42
5083478450,Manufacturing,,31-33
5083478463,Transportation and Warehousing,,48-49
5083501138,Manufacturing,,31-33
