Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5079901788,Relaks AS,5079901788,NO
5079905935,,,
5079906356,,,
5079907959,Sonic Titan AS,5070767837,NO
5079909479,,,
5080039973,Medevice AS,5080039973,NO
5080201049,,,
5081122035,Glarona AS,5067516701,
5081155179,,,
5081169593,,,
5081394732,,,
5081406812,,,
5081414354,BRK As,5052534972,NO
5081414396,Helgest AS,5081506604,NO
5081414745,Algimo,5044170112,BE
5081414822,Multitech Holding As,5083305294,NO
5081414847,,,
5081414874,NCI MANAGMENT AS,5082041191,NO
5081414901,BASSENGUTSTYR PETTERSEN HOLDING AS,5082034496,NO
5081414907,Skanska AB,4295889991,SE
5081415014,B Group Uab,5045207827,LT
5081415017,Starka AS,5044310494,NO
5081415042,Odda Technology AS,5081415042,NO
5081415081,Tromek Produksjon AS,5081415081,NO
5081415151,,,
5081415194,Svedbergs Group AB,4295890129,SE
5081415196,Asker Og Barum Steinimport AS,5081415196,NO
5081415218,,,
5081415290,Aanesland & Nilsen AS,5053500183,NO
5081415371,Tronderbetong AS,5081415371,NO
5081415458,HansenGroup A/S,4298339353,DK
5081415484,,,
5081415544,Andvordgruppen AS,5038910706,NO
5081415556,Gausdal Bruvoll SA,5038865839,NO
5081415654,Andvordgruppen AS,5038910706,NO
5081415748,Ferd Holding AS,5074499644,NO
5081415750,As Prefa,5040937240,NO
5081415781,Nordic Concrete Group AS,5067496226,NO
5081415828,,,
5081415875,Siga Holding AG,4297204708,CH
5081437355,,,
5081437391,,,
5081437472,Curida Diatec AS,5081437472,NO
5081437502,3 T Holding AS,5065315192,NO
5081437538,,,
5081437542,Bulldozer Maskinlag A/S,5038910903,
5081437555,HARALD MATHISEN HOLDING AS,5082042195,NO
5081437602,Per Olav Torbjorn Og Haralds Services AS,5081437602,NO
5081437606,Norprodukter Sale AS,5081437606,NO
5081437619,SSE Holding SA,5000004608,CH
5081445971,HAUKJEM HOLDING AS,5082039393,NO
5081445974,Poly Har AS,5038906817,
5081445979,Derome AB,4296516496,SE
5081446438,Bekken Invest As,5076370506,NO
5081450267,OJ Nasset & Sonn Holding AS,5082034520,NO
5081450292,Kvarts Holding AS,5082038711,NO
5081450322,Forvaltnings Fjallbjorken AB,5045208485,SE
5081450342,Tveitan & Bang Tynningslag AS,5081450342,NO
5081450420,Asfalt Sor AS,5081450420,NO
5081459882,Norse Industries AS,5083301668,NO
5081459891,Owens Corning,4295904703,US
5081459908,Norwegian Oilfield Supply AS,5044704036,NO
5081460099,,,
5081460115,Tom Arne Aamodt AS,5042218748,NO
5081460130,,,
5081460588,Lagercrantz Group AB,4295890479,SE
5081462416,,,
5082041311,,,
5082055118,,,
5082063997,,,
5082097051,,,
5082106298,,,
5082148377,,,
5082246360,,,
5082344941,,,
5082490428,Kam Group AS,5074236767,NO
5082511805,,,
5082518597,Yara International ASA,4295885383,NO
5082553962,Contech Holding AS,5040705220,
5082554091,SK1 INVEST AS,5083111717,NO
5082554201,SANDLAND HOLDING AS,5070768615,NO
5082554203,Audber Holding AS,5082554203,NO
5082554211,Je Hogstad Invest AS,5083111769,NO
5082554240,Venezia Spa,5044100112,IT
5082554268,Holtet Pukk & Betong Holding AS,5082554268,
5082554269,Q-railing Europe GmbH & Co KG,5001366085,DE
5082554338,Annex Invest AS,5082554338,NO
5082554349,,,
5082554393,Vitis As,5083193879,NO
5082554397,,,
5082554437,,,
5082554466,MONOKON AB,5083111953,SE
5082554476,,,
5082554501,Jorn Rom AS,5059939987,NO
5082554502,Weflen Invest AS,5083111837,NO
5082554507,Astor Landbruk AS,5039926287,
5082554523,GAUTE SIVERTSEN HOLDING AS,5083111896,NO
5082554533,Siggerud Holding AS,5083111874,NO
5082554548,Quick Transport AS,5083194648,NO
5082554553,Triple Panel Buildings AS,5083102842,NO
5082554581,SPESREK AS,5083111737,NO
5082554583,,,
5082554587,Bakkewest As,5062389171,NO
5082554597,Skarpnes Eiendom AS,5083541122,NO
5082554607,Berland Betong AS,5082554607,NO
5082554625,ICELMA AS,5083111902,NO
5082554631,,,
5082554654,,,
5082554656,BR Industrier AS,4298455746,NO
5082554670,FONSKA OU,5083123000,EE
5082554689,Otu Holding AS,5083111748,NO
5082554691,ICELMA AS,5083111902,NO
5082554710,Mahvie Minerals AB (publ),5083167346,SE
5082554716,,,
5082554730,Wedvik Holding AS,5038913364,
5082554734,,,
5082554742,Petro Well Services AS,5062165367,NO
5082554757,Isitec AS,5083111698,NO
5082554773,,,
5082554849,HOLDING1 AS,5083191555,NO
5082554864,,,
5082554870,KNOCS BLASTING AS,5083102839,NO
5082554890,Mana Vertikal AS,5086868601,NO
5082554894,AG-TRE AS,5083104773,NO
5082554905,Mester Lindal AS,5078521645,
5082554907,Siris Holding AS,5083192014,NO
5082554922,Norske Skog ASA,5044365637,NO
5082554933,Oldroyd Holding AS,5052517891,NO
5082664507,Overhalla Gruppen As,5038913820,NO
5082664602,Vestum AB (publ),4298015238,SE
5082762739,Nordre Langseth Skog DA,5082762739,NO
5082853887,,,
5082937306,Geir Hahre,5082937306,NO
5083111808,Wergeland Gruppa AS,5083111808,NO
5083157968,,,
5083169296,,,
5083170627,,,
5083200047,TK Invest Holding AS,5083111774,NO
5083200498,,,
5083200716,,,
5083201279,Profilecutting AS,5083201279,NO
5083202007,Iben Invest AS,5083111666,NO
5083202355,PINECONE VENTURES AS,5083111809,NO
5083203516,Astorplast Invest AS,5083111787,NO
5083227367,Mcp Holding AS,5074624637,NO
5083228252,Jarek Invest AS,5086927439,NO
5083228652,,,
5083229655,Tor Group AS,5083229655,NO
5083230000,Morud Minerals As,5035503218,NO
5083243523,Willab Garden AB,4298318479,SE
5083255179,Arom Dekor Kemi AB,5044564973,SE
5083256854,Hibernian Holding As,5042956488,NO
5083256960,Hibernian Holding As,5042956488,NO
5083278136,Stavanger Steel Industries AS,5083278136,NO
5083281084,,,
5083283330,Malmerk AS,5042963473,EE
5083284026,,,
5083284176,,,
5083286284,Norwegian Oilfield Supply AS,5044704036,NO
5083289226,,,
5083291375,Hibernian Holding As,5042956488,NO
5083318319,,,
5083319234,Nye Braten Tekstil As,5083319234,NO
5083320636,,,
5083321740,CG Gruppen As,5083321740,NO
5083322060,,,
5083322414,Hustadlitt AS,5038912055,NO
5083322544,,,
5083322966,,,
5083340588,,,
5083340769,,,
5083341376,,,
5083478620,,,
5083506758,Byggmax Group AB,4298314275,SE
5083508176,,,
5083512958,Norsk Hydro ASA,4295885456,NO
5083524172,Nordic Concrete Group AS,5067496226,NO
5083528752,Hoegh Hansen Invest AS,5073954995,NO
5083528798,,,
5083528888,Wedvik Holding AS,5038913364,
5083528904,Kaj Hansens Fond,4296339481,DK
5083529049,Visional Invest OU,5042954878,EE
5083529053,Helgesen Ka Invest AS,5083544085,NO
5083529105,Lars Berland Holding As,5044642507,NO
5083529204,Ferd Holding AS,5074499644,NO
5083529230,Mimisbrunnr AB,5082181101,SE
5083529280,NORSKE STEINHUGGERIER AS,5044540939,NO
5083529321,Oyheim Invest AS,5083548945,NO
5083529434,Fritzoe Skoger AS,5083529434,NO
5083529523,SVB Gruppen AS,5078521671,NO
5083529657,Pso Invest AS,5034830478,NO
5083529847,Sale Sag AS,5083529847,NO
5083529969,Roto Holding AS,5083289006,NO
5083532714,Stillasgruppen Holding AS,5083322879,NO
5083538368,,,
5083559128,K-Invent AS,5044721501,NO
5083560565,FJELLBO INVEST AS,5082039396,NO
5083560702,,,
5083561312,Bretun Holding AS,5082034649,NO
5083561417,BR Industrier AS,4298455746,NO
5083561459,Sampo Oyj,4295866416,FI
5083561942,Steinstad AS,5082042399,NO
5083563172,Borgen AB,4298313354,SE
5083563385,Howatson Invest AS,5082034760,NO
5083563419,,,
5083563776,"Selbu, Municipality of",5000037351,NO
5083569253,Hydrogen Solutions AS,5083569253,NO
5083571005,,,
5083572125,Eviny AS,4296647386,NO
5083584007,,,
5083585222,Maskinering AS,5083585222,NO
5083587888,VYRK Holding AS,5083587888,NO
5083588660,,,
5083601252,,,
5083603297,Kronsteingruppen AS,5083320473,NO
5083612675,,,
5083642679,,,
5083642729,O Igland Junior AS,5083548899,NO
5083651977,Oslo Finerfabrikk Holding As,5079897001,NO
5083666895,,,
5083681068,,,
5083689553,,,
4298083873,Db X Trackers Col,4298083873,SO
5001230116,,,
5044025831,,,
5045517180,IBS Bank,5045517180,SO
5064620746,Premier Bank Ltd,5064620746,SO
5069404568,Dahabshiil Bank InternationalDBI,5069404568,SO
5076356527,Daryeel Bank Ltd,5076356527,SO
5081763676,,,
5082827431,,,
5082833515,,,
5083222118,,,
5083306062,,,
5083343815,Bushra Business Bank,5083343815,SO
4295933211,NYALA INSURANCE S C,4295933211,ET
4296041128,,,
4296652516,Bank of Abyssinia Share Co,4296652516,ET
4296694546,Wegagen Bank SC,4296694546,ET
4296722556,,,
4296933567,"Ethiopia, Federal Democratic Republic of (Government)",5001076949,ET
4297198689,Dashen Bank SC,4297198689,ET
4297258466,NIB International Bank,4297258466,ET
4297721520,Cooperative Bank of Oromia S.C,4297721520,ET
5001099263,Awash International Bank SC,5001099263,ET
5001121664,Commercial Bank of Ethiopia,5001121664,ET
5038038193,"Ethiopia, Federal Democratic Republic of (Government)",5001076949,ET
5040274308,United Bank SC,5040274308,ET
5040274513,Zemen Bank,5040274513,ET
5040932414,Oromia International Bank SC,5040932414,ET
5040933191,Lion International Bank SC,5040933191,ET
5040933215,Debub Global Bank S.C.,5040933215,ET
5040933287,Enat Bank SC,5040933287,ET
5040941915,Abay Bank SC,5040941915,ET
5040941916,Addis International Bank SC,5040941916,ET
5040942432,Bunna International Bank SC,5040942432,ET
5040943369,Berhan International Bank,5040943369,ET
5042250253,,,
5046911395,,,
5052148393,East Africa Metals Inc,5039189827,CA
5061699610,Rosetta Media & Communications PLC,5061699610,ET
5062284864,Bank of Abyssinia,5062284864,ET
5071525356,,,
5071526527,Berhan Bank SC,5071526527,ET
5071527678,Dashen Bank,5071527678,ET
5073620347,,,
5073980955,Wegagen Bank SC,5073980955,ET
5079141359,,,
5081149431,Addis Ababa Angels Network,5081149431,ET
5081364432,Hibret Bank,5081364432,ET
5081763044,,,
5081776027,,,
5081965114,,,
5081965485,,,
5081965608,,,
5081968849,,,
5082030756,,,
5082051126,,,
5082065805,,,
5082094271,,,
5082155790,Hijra Bank,5082155790,ET
5082834137,,,
5083162097,ZamZam Bank,5083162097,ET
5083162101,United Bank,5083162101,ET
5083201103,,,
5083217776,,,
5083261966,,,
5083292436,,,
5083337367,,,
5083339930,,,
5083441961,,,
5083565643,Midroc Investment Group P L C,5083565643,ET
5081168302,,,
5083240544,,,
4296753893,,,
5000899962,,,
5000899965,Jindal Steel And Power Ltd,4295874065,IN
5001123554,Botswana Power Corp,5001123554,BW
5042215092,,,
5052527810,,,
5064637497,PSG Group Ltd,4295888970,ZA
5079909630,,,
5080073758,,,
5081504430,Jttm Properties Pty Ltd,5081504430,BW
5081662047,,,
5082706369,,,
5082709536,,,
5082709848,,,
5082710112,,,
5082710187,,,
5082711624,,,
5082711771,,,
5082711780,,,
5082711835,,,
5082732274,,,
5082732760,,,
5082874282,,,
5082888627,,,
5082888639,,,
5082889105,,,
5082889441,,,
5082889800,,,
5082889856,,,
5083218040,,,
5083231958,,,
5083232183,,,
5083233861,,,
5070822061,,,
5082859991,,,
5082859992,,,
5082859993,,,
5082859997,,,
5082860001,,,
5082860004,,,
5082860006,,,
5082860007,,,
5083608119,,,
4297098731,,,
5063349445,,,
5081971272,SEGC CARREFOUR PUNAAUIA SA,5081971272,PF
5081971442,,,
5081971445,,,
5082030166,,,
5082030172,,,
5082030174,,,
5083050806,,,
5083050817,,,
5083082164,,,
5083082173,,,
5083082175,,,
5083082183,,,
5083082186,,,
5083082187,,,
5083186643,,,
5083190883,,,
5083218150,BRASSERIE DE TAHITI S.A.,5083218150,PF
5083219515,,,
5083315017,,,
5083316276,,,
5083317729,,,
5083317841,,,
5083335587,,,
5083537825,,,
5083538083,,,
4295882987,,,
4295882999,CRG Liquidation Company SA,4295882999,LU
4295883012,LBC Luxembourg Holding SCA,4295883012,LU
4295959498,,,
4296010073,,,
4296015814,,,
4296095755,,,
4296173564,Luxembourg Finance House SA,4296173564,LU
4296177475,Fidelity International Lux,4296177475,LU
4296206185,Atos SE,4295867015,FR
4296206189,Societe Generale SA,5000039357,FR
4296206193,Compagnie de Saint Gobain SA,4295867362,FR
4296206211,Ceratizit SA,4296206211,LU
4296279877,,,
4296291677,Lindab International AB,5000073371,SE
4296291689,,,
4296291692,,,
4296291711,Husky Injection Molding Systems SA,4296291711,LU
4296291714,,,
4296296089,Intertrust Offshore Ltd,5000716771,JE
4296408940,Cargolux Airlines International SA,4296408940,LU
4296511790,SMS group GmbH,5051164661,DE
4296540238,Boats I Luxembourg SA,4296540238,LU
4296549681,Aslk Cger Luxembourg SA,4296549681,LU
4296555258,CLT Scs,4296555258,LU
4296630955,Rotarex Group,4296630955,LU
4296636099,,,
4296665855,Costa Finance SA,4296665855,LU
4296738299,Valdi Communications BV,4296738299,LU
4296746314,,,
4296801406,Deloitte Touche Tohmatsu SARL,5040266911,LU
4296823808,Societe Nationale des Chemins de Fer Luxembourgeois,4296823808,LU
4296888255,,,
4296893209,GMK Noril'skiy Nikel' PAO,4295887092,RU
4296913211,Gpp International SA,4296913211,LU
4296916352,Accenture SCA,4296916352,LU
4296961663,Predica Europe SA,4296961663,LU
4296995162,,,
4297016875,Wildgen SA,4297016875,LU
4297025481,KPMG SARL,4297025481,LU
4297058300,Deere & Co,4295903104,US
4297117993,Intershipping SA,4297117993,LU
4297128842,,,
4297180809,,,
4297261850,Klockner Investment SCA,4297261850,LU
4297406852,CFL Cargo SA,4297406852,LU
4297547368,,,
4297548485,Ernst & Young SA,4297548485,LU
4297607790,,,
4297629421,Extensity SARL,4297629421,LU
4297659544,,,
4297833018,IIF Int'l Holding LP,5057439182,US
4297843189,,,
4297866944,Prologis International Funding SA,4297866944,LU
4297880367,,,
4297990536,Inziativa SA,4297990536,LU
4298007911,Bourse De Luxembourg SA,4298007784,LU
4298017878,Financiere Redspher,5066570955,FR
4298073168,,,
4298108905,,,
4298124670,Cycorp First Investment Ltd,5063165150,CY
4298128125,Carmel Capital V SARL,4298128125,LU
4298133405,,,
4298281582,Luxport SA,5000991464,LU
4298281597,,,
4298281617,Moog Inc,4295908640,US
4298281619,MOVILLIAT CONSTRUCTION S.A.,4298281619,LU
4298281638,ACS Actividades de Construccion y Servicios SA,4295889547,ES
4298281650,Exmar NV,4295859538,BE
4298281666,Arendt & Medernach SA,4298281666,LU
4298281673,Sofidra SA,4298450034,LU
4298281674,E On Se,5057957727,DE
4298281680,Enviri Corp,4295904137,US
4298281682,Meyers SA,5045952000,
4298281692,Perrard SA,4298281692,LU
4298281697,,,
4298281720,Schindler Holding AG,4295890631,CH
4298281742,TNT Express Luxembourg SA,4298281742,LU
4298281760,Rethmann SE & Co KG,5000824371,DE
4298281778,Ha Ka Holding SA,5060502657,LU
4298281779,,,
4298281796,ISS A/S,4297561123,DK
4298281800,,,
4298281815,Felix Giorgetti SARL,4298281815,LU
4298281831,,,
4298281832,,,
4298281843,Immobiliere N Arend SA,5083113018,LU
4298281857,,,
4298281878,Stoll Trucks SARL,4298281878,LU
4298281884,Aubay SA,4295868101,FR
4298281895,,,
4298281909,,,
4298281924,Sofidra SA,4298450034,LU
4298281929,"EIFEL - HAUS, LUXEMBURG S.A.",4298281929,LU
4298281932,Finelco SA,5083277610,
4298342522,Automobile Club Du Luxembourg,5055440861,
4298342601,Oxytec Group SA,4298342601,LU
4298342617,XPO Inc,4295902251,US
4298342625,Viking Cruises Holdings Ltd,5055457245,
4298360755,,,
4298421681,Alternative Petroleum Technologies SA,4298421681,LU
4298448770,Johnson Controls International PLC,5043315501,IE
4298449594,Flakt Woods Luxembourg SARL,4298449594,LU
4298449608,Accenture International SARL,4298449608,LU
4298449671,Sun Microsystems Investments SARL,4298449671,LU
4298449722,FS Invest SARL,4298449722,LU
4298449810,Euroconsumers SA,4298449810,LU
4298449837,A Menarini Participations Internationales SA,4298449837,LU
4298449865,Stella International SA,5000004051,LU
4298449889,,,
4298450061,Construction Investments SARL,4298450061,LU
4298450077,Willis Towers Watson PLC,4295899509,GB
4298450130,Sofidra SA,4298450034,LU
4298514488,Marriott International Inc,4295904482,US
4298528711,,,
4298542697,Timken Co,4295905089,US
4298542742,Forgital SA,4298542742,LU
5000004958,BCD Technology SA,5000004958,LU
5000006701,Shipfinance Luxembourg SA,5000006701,LU
5000006810,Stichting Signum Luxembourg I,5080159542,NL
5000007167,UCB Lux SA,5000007167,LU
5000009360,EOI Fire SARL,5000009360,LU
5000009641,CCom Holdings (Luxembourg) SARL,5000009641,LU
5000011542,Luxair Societe Luxembourgeoise de Navigation Aerienne SA,5000011542,LU
5000012227,Epuramat SA,5000012227,LU
5000012699,Marazzi Participations SA,5000012699,LU
5000014274,LumX Group Ltd,4295890937,GG
5000018626,Aero Invest 1 SA,5000018626,LU
5000020489,Stonepeak Limestone Holdings LP,5082097127,
5000020677,Innovative Solutions for Finance SARL,5000020677,LU
5000021802,Compagnie Europeenne de Wagons Sarl,5000021802,LU
5000025153,Syngenta Participations AG & CO SNC,5000025153,LU
5000027027,DSI International Luxembourg SARL,5000027027,LU
5000036049,Brinks Co,4295904739,US
5000037910,Giacomelli Sport Finance SA,5000037910,LU
5000038573,Societe du Port de Mertert SA,5000038573,LU
5000038816,Finmeccanica Finance SA (Pre-Merger),5000038816,LU
5000044861,Saverco NV,5000899638,BE
5000051151,Mercuria Services SA,5000051151,LU
5000054375,BNP Paribas SA,8589934326,FR
5000056110,Bata Brands SARL,5000056110,LU
5000060313,Middenberm Group Holding Luxembourg SA,5000060313,LU
5000067131,Brinks Co,4295904739,US
5000069879,BCV Investments SCA,5000069879,LU
5000070839,"Belgium, Kingdom of (Government)",4296432619,BE
5000075552,Corsair Luxembourg N 1 SA,5000075552,LU
5000082493,Sogerim SA,5000082493,LU
5000108285,Cipe Luxembourg SA,5000108285,LU
5000109607,Randstad NV,4295884627,NL
5000149401,Allianz SE,4295870171,DE
5000164400,,,
5000177043,Robert Half Inc,4295904835,US
5000177677,Cisco Systems Luxembourg SARL,5000177677,LU
5000184593,Accenture Luxembourg SARL,5000184593,LU
5000199683,Avaya Holdings Corp,4298464137,US
5000201815,Enviri Corp,4295904137,US
5000208251,Prologis Inc,4295903263,US
5000217686,Julius Baer Investment Services SARL,5000217686,LU
5000227294,,5000227294,LU
5000228278,ManpowerGroup Inc,4295904472,US
5000230021,Rockwell Collins European Holdings SARL,5000230021,LU
5000233848,Oracle Capac Finance SARL,5000233848,LU
5000242104,Atkore Inc,5035168041,US
5000250993,TE Connectivity Ltd,4295901889,CH
5000306031,,5000306031,LU
5000306917,Jones Lang LaSalle Inc,4295912169,US
5000309211,Northern Trust Corp,4295907415,US
5000327650,,,
5000345767,Sofidra SA,4298450034,LU
5000374643,Kyndryl Holdings Inc,5081381076,US
5000432757,Donaldson Luxembourg SARL,5000432757,LU
5000437297,Societe Generale SA,5000039357,FR
5000444516,Ecore Luxembourg SA,5000444516,LU
5000448816,Coralis SA,5000448816,LU
5000457515,,,
5000588872,Arguscom SA,5000588872,LU
5000611095,Eurofins Scientific SE,5037433929,LU
5000656358,Ryder System Inc,4295903059,US
5000666922,Liberty Global Ltd,5086529390,BM
5000671124,Avient Corp,4295904065,US
5000680240,"Luxembourg, Grand Duchy of (Government)",5000025816,LU
5000683948,Eurobeton SA,5000683948,LU
5000685496,Cegeka Groep NV,4296351781,BE
5000717117,Corpay Inc,4296330387,US
5000745152,,,
5000757767,Advanced Micro Devices Inc,4295903297,US
5000765777,Mid Europa Fund Iii Lp,5034173151,GG
5000778532,DekaBank Deutsche Girozentrale,4295926331,DE
5000780800,PricewaterhouseCoopers Academy Sarl,5000780800,LU
5000788459,Happy Snacks SA,5000788459,LU
5000807165,Aqua Finance SA,5000807165,LU
5000841894,,,
5000892001,,,
5000991464,,,
5001104994,,,
5001104996,,,
5001105091,,,
5001148126,Elvinger Hoss Prussen SA,5001148126,LU
5001201540,Saipem SpA,4295875616,IT
5001223132,Dayco Europe Lux SARL,5001223132,LU
5001348508,,,
5001425634,Systemat Belux SA,5040276207,LU
5010215002,,,
5015725755,CNH Industrial NV,5039844145,GB
5016946310,Sintonia SA,5016946310,LU
5019598196,Copenhagen Airports SARL,5019598196,LU
5030534796,Julien Cajot et Cie SCS,5030534796,LU
5033561592,CHC Group Ltd,5040253913,KY
5034597390,Stella Holding SA,5034597390,LU
5034750647,SCG SDL Co-Invest SARL,5040186311,LU
5034759502,Kion Finance SA,5034759502,LU
5034763139,Rembrandt Holdings SA,5034763139,LU
5034817544,,,
5034817552,Computer Resources International Luxembourg SA,5034817552,LU
5034845492,Parker Hannifin Europe SARL,5034845492,LU
5035086136,BNP Paribas SA,8589934326,FR
5035086734,SIX Group AG,4298323507,CH
5035307316,,,
5035396357,Porsche Automobil Holding SE,4295869130,DE
5035396430,,,
5035396729,Simal Beheer BV,5035394925,NL
5035397553,Econocom Group SE,4295859352,BE
5035397565,,,
5035413773,Econocom Group SE,4295859352,BE
5035415798,WMB Holdings Inc,5000859784,US
5035420943,Rifero AG,5059101478,CH
5035421021,Intesa Sanpaolo SpA,4295875735,IT
5035424951,Cetrel Securities SA,5035424951,LU
5035425367,Alphasearch SARL,5035425367,LU
5035432161,B ON Energy Contracting Trade and Industrial SA,5035432161,LU
5035432517,Edev SARL,5035432517,LU
5035433908,Berolina SA,5035433908,LU
5035455746,Start People SA,5035455746,LU
5035457942,Deutsche Boerse AG,4298007872,DE
5035458152,Chateau de Beggen SA,5035458152,LU
5035461043,DIMlux SA,5035461043,LU
5035463852,SIX Group AG,4298323507,CH
5035467463,,,
5035553239,,,
5035588764,Sigma Group Holdings SARL,5035588764,LU
