Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5044732776,Nasbo Invest As,5044564183.0,NO
5044736655,Corona Interior As,5044736655.0,NO
5044738208,Areco Steel AB,4298313770.0,SE
5044738999,Reins Eigedom Og Invest AS,5044808219.0,NO
5044741178,BYGG Invest AS,5056411503.0,NO
5044745025,LPH Holding AS,5055458203.0,NO
5044746849,Tre Trapp As,5044746849.0,NO
5044747248,Ytre Hardanger Skogeigarlag Sa,5044747248.0,NO
5044747972,BYGG Invest AS,5056411503.0,NO
5044748642,Vartdal Monument Ans,5044748642.0,NO
5044749161,Ska Invest As,5000635442.0,NO
5044749646,Rikter Svendsen Eiendom As,5044749646.0,NO
5044750095,Grandal Trevare As,5044750095.0,NO
5044750100,Noklestad Holding As,5044765387.0,NO
5044751381,Glassfabrikken As,5044751381.0,NO
5044753023,Forre Eiendom As,5044753023.0,NO
5044753029,Eaah Invest AS,5055952596.0,NO
5044753167,Sondre Narsnes AS,5044753167.0,NO
5044753591,Mathiesen Eidsvold Vark Ans,5044753591.0,NO
5044754383,Bauge Eiendom As,5044754383.0,NO
5044755871,Loken Skog Holding AS,5065315882.0,NO
5044757512,Eckmann Holding As,5047872221.0,NO
5044760104,Imo Holding As,5046013789.0,NO
5044763196,Brodr Haukas Mek Verksted As,5044763196.0,NO
5044768595,Vestlandske Limtreindustri As,5044768595.0,NO
5044768596,Otterlei Group AS,4298262638.0,NO
5044770915,As Nils N Finnoy Motorfabrik,5046305921.0,NO
5044772289,Forre Eiendom As,5044753023.0,NO
5044772522,Remitek As,5044772522.0,NO
5044774459,Sylte Eiendom Ans,5044774459.0,NO
5044775604,Teigen Holding As,5044833767.0,NO
5044777333,Joj Tertnes Holding AS,5038911922.0,NO
5044778094,Loken Trevare A/S,5044778094.0,NO
5044778107,BT Rorsystem Produksjon As,5044778107.0,NO
5044778583,ISOKITT NORGE AS,5046724255.0,NO
5044780414,Borgen AB,4298313354.0,SE
5044782258,Arendals Farvehandel As,5044782258.0,NO
5044785077,Peikko Capital Oy,5062290501.0,FI
5044789337,Stange Gruppen As,5083318319.0,NO
5044790893,Odda Mek Holding As,5044790893.0,NO
5044791813,Asland Pukk As,5044791813.0,NO
5044791814,Boge Invest As,5044721120.0,NO
5044791967,Scott Finans As,5044709676.0,NO
5044793033,Tese Invest AS,5046726405.0,NO
5044793128,Gep Holding AS,5083263782.0,NO
5044795024,Betomur As,5044795024.0,NO
5044795476,Dampskibs-Aktieselskapet Ask,5044344721.0,NO
5044798031,Oh Betong As,5044798031.0,NO
5044798305,Svein Berg Holding As,5044798305.0,NO
5044800152,Nordhordland Skogeigarlag Sa,5044800152.0,NO
5044801306,PKS Holding As,5046024212.0,NO
5044801307,Rikter-Svendsen AS,5044801307.0,NO
5044802424,As Trevaren,5044802424.0,NO
5044803038,Bina Europe As,5044803038.0,NO
5044803522,Balkongteam Holding As,5044803522.0,NO
5044804803,Fjordtonna Da,5044804803.0,NO
5044804942,Lia Holding As,5046027214.0,NO
5044807296,SMS Interior As,5044807296.0,NO
5044807297,SVEIN GUNSTEIN DAHL DODSBU,5044807297.0,NO
5044807651,Kingspan Holding Belgium NV,4298431278.0,BE
5044808034,Merck & Co Inc,4295904886.0,US
5044808096,Hasto Holding As,5044713553.0,NO
5044808219,Reins Eigedom Og Invest AS,5044808219.0,NO
5044809164,Starka AS,5044310494.0,NO
5044809571,Naroysund Invest AS,5073149626.0,NO
5044811758,Bauge Eiendom As,5044754383.0,NO
5044813289,John Brommeland & Ans Co,5044813289.0,NO
5044818534,Knut Eidsmo Holding As,5044710087.0,NO
5044822721,Loe Holding AS,5038914858.0,NO
5044822914,Stalesen Mek Verksted As,5044822914.0,NO
5044829254,Leroy As,5046021030.0,NO
5044830042,Skarpenord Corrosion As,5044830042.0,NO
5044830302,Jatre AS,5044830302.0,NO
5044831090,Ogna Sveis Holding As,5044831090.0,NO
5044831671,Kare Abelsen As,5044831671.0,NO
5044832167,Reiten & Capital Partners Vi LP Co,5039585589.0,GB
5044834682,Glommen Mjosen Skog SA,5073622555.0,NO
5044835506,Karianne Holding AS,5078516625.0,NO
5045141001,Dorami As,5045141001.0,NO
5045155039,Fleming Industrier AS,5065298857.0,NO
5045155975,Arbeidsfellesskapet Engene & Oygard As,5045155975.0,NO
5045158546,Brandbu Og Tingelstad Almenning,5044752274.0,NO
5045167370,Ten Utvikling AS,5044621947.0,NO
5045177278,Breibekk Holding As,5045177278.0,NO
5045181021,Brandangersund Invest As,5044694934.0,NO
5045183390,Bra Kasser Holding AS,5081169783.0,NO
5045210628,Breibekk Holding As,5045177278.0,NO
5045215817,Heva Holding AS,5044346012.0,NO
5045223923,Loe Holding AS,5038914858.0,NO
5045873778,Westgroup As,5042218730.0,NO
5045878596,Kebony AS,5045878596.0,NO
5045986693,Nordic Tools As,5045986693.0,NO
5046001848,Granum Holding As,5046001848.0,NO
5046004231,BYGG Engros As,5046004231.0,NO
5046006710,Layher Holding GmbH & Co KG,4298430004.0,DE
5046006999,Norscan AS,5046006999.0,NO
5046013789,Imo Holding As,5046013789.0,NO
5046015482,PCS Group AS,5046015482.0,NO
5046024212,PKS Holding As,5046024212.0,NO
5046029210,Tarkett Participation SAS,5080154482.0,FR
5046030070,Epc Norge As,5046030070.0,NO
5046030145,Betong Ost AS,4298292820.0,NO
5046030278,Ena Sag Da,5046030278.0,NO
5046030565,Essnor AS,5045183779.0,NO
5046030974,Mce As,5046030974.0,NO
5046032576,Tronrud Engineering As,4298299450.0,NO
5046033726,Interart As,5046033726.0,NO
5046036768,C&A Invest Newco ApS,5086868402.0,DK
5046047476,FSN Capital GP IV Ltd,5052130385.0,JE
5046277986,Holta Invest AS,4297669711.0,NO
5046288678,Fanoy AS,5046288678.0,NO
5046289017,Skogsbilveglaget Spetalsvegen Og Nysetervegen SA,5046289017.0,NO
5046294923,Ternen As,5046294923.0,NO
5046300875,Skallevold Holding As,5044707483.0,NO
5046302598,Sven Sandersen Invest AS,5059976993.0,NO
5046304361,Kjorsvik Sagbruk Ans,5046304361.0,NO
5046305921,As Nils N Finnoy Motorfabrik,5046305921.0,NO
5046305948,Mo Holding Grimstad AS,5086892481.0,NO
5046306793,Xl-Bygg Kare Abelsen AS,5046306793.0,NO
5046307848,RS Trommelservice As,5046307848.0,NO
5046311020,KMG Invest As,5044673593.0,NO
5046311121,Davis Mining & Manufacturing Inc,4296535787.0,US
5046312354,Emv Holding As,5047871522.0,NO
5046315932,K Aalen As,5044674225.0,NO
5046316512,Duplostag As,5044680838.0,NO
5046318312,Alltech Inc,4296359595.0,US
5046318490,Alltech Inc,4296359595.0,US
5046502111,Johs Rasmussen A/S,4296883267.0,NO
5046724423,FSN Capital GP VI Ltd,5076359385.0,JE
5046726405,Tese Invest AS,5046726405.0,NO
5047445884,Sykkylven Stal Holding As,5044687901.0,NO
5047478166,Momek Group AS,5059958491.0,NO
5047639966,FISKARHEDENVILLAN GROUP AB,5083663480.0,SE
5047691208,Glommen Skog SA,5047691208.0,NO
5047748825,Wasco Bhd,4295883628.0,MY
5047816089,Habu Holding AS,5000472045.0,NO
5047820138,RA Group AS,5047820138.0,NO
5047855654,Loe Holding AS,5038914858.0,NO
5047871522,Emv Holding As,5047871522.0,NO
5048462743,Ry Holding AS,5048462743.0,NO
5049104908,Jo Odfjell AS,5044251652.0,NO
5049107384,NSL Eiendom & Invest As,5049107384.0,NO
5049107569,Ferd Holding AS,5074499644.0,NO
5050265276,SN Invest AS,5001106273.0,NO
5050923442,Brynslokken AS,5050923442.0,NO
5050997418,Eu Holding As,5047855515.0,NO
5051005767,3 T Holding AS,5065315192.0,NO
5051005951,Brunvoll Holding AS,5051005951.0,NO
5051759105,Tomma Invest AS,5051759105.0,NO
5051772654,PolyPlank AB (publ),4298015239.0,SE
5051791721,Derome AB,4296516496.0,SE
5051950649,Solenis LLC,5044031902.0,US
5052141228,Stora Enso Oyj,4295866448.0,FI
5052509029,SWG Scandinavian Wall Group AB,5055427408.0,SE
5052510602,NCB Holding As,5040941797.0,NO
5052513773,Real Alloy Norway Holding AS,5052513773.0,NO
5052515846,Imenco Invest AS,5038913558.0,NO
5052515976,Ministry of Agriculture and Food,5040186917.0,NO
5052516270,Nordic Invest Uab,5045248211.0,LT
5052516304,Solvberget Investeringsselskab As,5043320919.0,NO
5052516308,Etex NV,5000023330.0,BE
5052516322,Betten Invest AS,5053508109.0,NO
5052516471,Beluna AS,5052516471.0,NO
5052516867,Dor Og Vindu AS,5055427539.0,NO
5052517020,Sveis & Maskinteknikk Eiendom As,5055427542.0,NO
5052517216,Ptm Invest AS,5057759418.0,NO
5052517762,Lovdahl Invest AS,5057759433.0,NO
5052518248,Scandium As,5055458403.0,NO
5052518354,Masco Corp,4295904477.0,US
5052518359,Poa Invest AS,5059975612.0,NO
5052518480,Malerboden Stord AS,5052518480.0,NO
5052519041,Nidelven Bruk AS,5052519041.0,NO
5052519196,Windsor Parent LP,5084003073.0,US
5052519340,GAPYEL AB,5081136838.0,SE
5052519533,Dyranut AS,5038901564.0,NO
5052519536,L T L AS,5038915014.0,NO
5052520124,Maskin Og Eiendom Invest AS,5053506545.0,NO
5052520566,Smorstein Holding AS,5052520566.0,NO
5052520569,Franzefossbyen AS,5052520569.0,NO
5052521019,Ortwin Goldbeck Holding SE,4298428511.0,DE
5052521036,Maihaugen Invest AS,5052521036.0,NO
5052521108,Reipa Knuseri AS,5052521108.0,NO
5052521345,Axxis Geo Solutions AS,5052521345.0,NO
5053126650,AddLife AB,5050647517.0,SE
5053433267,PKS Holding As,5046024212.0,NO
5053435997,Hokksund Betong As,5053435997.0,NO
5053437968,Kleber Holding AS,5055426592.0,NO
5053438435,Fenrisulven Holding ApS,5042957155.0,DK
5053438699,Lagercrantz Group AB,4295890479.0,SE
5053438749,Skogmo Invest AS,5071153584.0,NO
5053438796,Nergard Stenindustri AS,5053438796.0,NO
5053445196,Asfaltfabrikken As,5053445196.0,NO
5053445286,Tetra Technologies Inc,4295905060.0,US
5053445298,Ofoten Mek AS,5053445298.0,NO
5053499721,Caka AS,5053499721.0,NO
5053499840,Betong Vest AS,5053499840.0,NO
5053504875,Fjordglas Eigedom AS,5055427543.0,NO
5053507699,Telemark Technologies AS,5053507699.0,NO
5055423134,Nor-Pel A/S,5055423134.0,NO
5055423949,Trosterud Mekaniske Verksted AS,5055423949.0,NO
5055424008,Sinochem Holdings Corporation Ltd,5080178209.0,CN
5055424632,Ferd Holding AS,5074499644.0,NO
5055425113,Kih Holding AS,5055458129.0,NO
5055425387,Vegard Holmen Holding AS,5055425387.0,NO
5055427539,Dor Og Vindu AS,5055427539.0,NO
5055431952,Kasu AS,5038914926.0,NO
5055436085,Wergeland Holding As,5055436085.0,NO
5055437185,HNH AS,5044347783.0,NO
5055437187,Erye AS,5052517224.0,NO
5055440631,Mjos Metallvarefabrikk As,5055440631.0,NO
5055455505,Kemtek AS,5055455505.0,NO
5055462519,Gebr Knauf KG,4298169461.0,DE
5055466777,Oldroyd Holding AS,5052517891.0,NO
5055466844,SSAB AB,4295889873.0,SE
5056404707,Brookfield Corp,4295861073.0,CA
5056410985,Arendals Fossekompani ASA,4295885361.0,NO
5056411503,BYGG Invest AS,5056411503.0,NO
5056415353,Carl Bennet AB,4296772079.0,SE
5056420988,Sinochem Holdings Corporation Ltd,5080178209.0,CN
5056439630,Bergen Skips & Industri Service AS,5055427435.0,NO
5057086386,Brennan Eiendom AS,5052520736.0,NO
5057737079,Dolmen Holdings Cooperatief UA,5086826881.0,NL
5057737283,Vidsyn AS,5057759601.0,NO
5057757046,Rasmussengruppen AS,5000042957.0,NO
5057758671,Alf Vennatro & Sonn AS,5057758671.0,NO
5057776647,Baros AS,5057776647.0,NO
5058542510,Varme & Bad AS,5035419797.0,NO
5058542570,Ferd Holding AS,5074499644.0,NO
5058542684,Oslo Hus As,5045208936.0,NO
5058542742,PTT Global Chemical PCL,5036162966.0,TH
5058542904,Stiftelsen Erik Jolberg,5071153794.0,NO
5058542940,Momek Group AS,5059958491.0,NO
5058542982,Martin Hilti Familien Treuhanderschaft,5039936977.0,LI
5058542993,Laufen Norge AS,5058542993.0,NO
5058543030,Cordim Holding AB,5066562175.0,SE
5058543156,Rotorbulk Forvaltnings AB,5039603754.0,SE
5058543165,CG Gruppen As,5083321740.0,NO
5058543184,Velde Industri AS,4298299701.0,NO
5058543188,Sportlov Topco AS,5073148364.0,NO
5058543216,Bmj Invest AS,5039664090.0,NO
5058543239,Nydal Byggevarer AS,5058543239.0,NO
5058543553,Geveko Holding AB,5060587929.0,SE
5058543555,Jotunfjell Partners AS,4296826721.0,NO
5058543684,For Future Invest AS,5057759602.0,NO
5058607845,Teknos Group Oy,4297337168.0,FI
5058621432,Ole Moe AS,5058621432.0,NO
5058621594,Uniprotect AS,5058621594.0,NO
5058621696,Elil Holding AS,5083551040.0,NO
5058621790,Ase-Vollestad Skogen AS,5058621790.0,NO
5058621850,Bjorgen Holding AS,5062174900.0,NO
5058622194,Lundhs Labradoreksport As,5035483545.0,NO
5058622233,Group de Cloedt SA,4296621805.0,BE
5058622254,Alltech Inc,4296359595.0,US
5058978015,Nicolaisen Invest AS,5058978015.0,NO
5058990561,Gardbekkteig Ans,5058990561.0,NO
5058990635,Nyborg Gard Og Skog V/Ingunn Risberg Syversen Og Kristin Flaatten Risberg DA,5058990635.0,NO
5058991476,3 TS Holding AS,5081169563.0,NO
5059958636,Viken Skog AS,4296689830.0,NO
5059973827,Familie Holding AS,5038865835.0,NO
5059975803,Lysaker & Thorrud AS,5059975803.0,NO
5060542594,Bergman & Beving AB,4295890277.0,SE
5060557290,Slattland Group AS,5078521726.0,NO
5060558956,Royseth AS,5062175054.0,NO
5060562440,Kingspan Group PLC,4295874828.0,IE
5060564009,Yara International ASA,4295885383.0,NO
5060580505,Byggfag AS,5060580505.0,NO
5060601053,DS Smith PLC,4295894074.0,GB
5060672849,Per Ronningen AS,5078521462.0,NO
5060673487,Andvordgruppen AS,5038910706.0,NO
5060673603,Degernes Landbrukslag Sa,4298293565.0,NO
5062388231,Viken Gruppen AS,5044721098.0,NO
5062388318,Kmc Properties ASA,5000061331.0,NO
5062388447,TK Eiendom AS,5052520063.0,NO
5062388646,Svenneby Sag Og Hovleri AS,5062388646.0,NO
5062389008,RHI Magnesita NV,5057993615.0,AT
5062389024,Hustadlitt AS,5038912055.0,NO
5063191091,Vestmek ANS,5063191091.0,NO
5063191219,Martin Utvikling As,5042954310.0,NO
5063191610,Aknes Skog DA,5063191610.0,NO
5063191933,Norddal Saglag LL,5063191933.0,NO
5063192122,Nord-Atndalen Andelssag,5063192122.0,NO
5063282442,Mhholding As,5038911943.0,NO
5063313957,Leonhard Nilsen & Sonner Eiendom AS,5076367973.0,NO
5063763847,Jonelinvest NV,5042955074.0,BE
5063764057,Vallourec SA,4295867374.0,FR
5064705883,N2 Applied AS,5064705883.0,NO
5065875577,Betong Ost Trondelag AS,5065875577.0,NO
5066545550,CARPE DIEM RS AS,5071154374.0,NO
5066545600,Aleamd AS,5083549177.0,NO
5066545616,Byggtorget MG Holding AS,5066545616.0,NO
5066555711,Namdal Betong & Plast AS,5066555711.0,NO
5066556777,Sunbelt Massasjebad Norge AS,5066556777.0,NO
5066607259,Odel Holding AS,5062204977.0,NO
5066620092,Offside AS,5066561832.0,NO
5066620732,AURELIUS Equity Opportunities SE & Co KgaA,5046713276.0,DE
5066621268,Moelsa Industrier AS,4298455761.0,NO
5066625433,Bredesen Opset AS,5066625433.0,NO
5067169661,Alfa Group Holding AB,5044835008.0,SE
5067508797,Cooperatie NOV NL UA,5034751197.0,NL
5068340548,Tosca Ultimate Holdings SARL,5081483973.0,LU
5068481659,FSN Capital GP IV Ltd,5052130385.0,JE
5071514732,Xo Invest AS,5071153601.0,NO
5073151627,Johs Olsen Holding As,5038913804.0,NO
5073157223,Saint-Gobain Nordic A/S,5044066831.0,DK
5073622555,Glommen Mjosen Skog SA,5073622555.0,NO
5073651375,Oy Forcit Ab,4297989551.0,FI
5073651385,Celius Holding AS,5073671986.0,NO
5073651420,Helm AG,4295868951.0,DE
5073651858,Nordcon AS,5073651858.0,NO
5073651967,Lars Berland Holding As,5044642507.0,NO
5073652072,Henkel Holding KGaA & Co. KG,5064631903.0,DE
5073652273,Windsor Parent LP,5084003073.0,US
5073652295,Andvordgruppen AS,5038910706.0,NO
5073665798,Norsilva AS,5073665798.0,NO
5073665865,Nystuen Holding AS,5073671945.0,NO
5073665871,Wpef Viii Holding Cooperatief WA,5081137563.0,NL
5073666464,Tingvoll Eiendom AS,5073671192.0,NO
5073666482,Breivik Holding As,5038915073.0,NO
5073666674,Norteak AS,5073666674.0,NO
5073666678,GM-3S Holding AS,5073668674.0,NO
5073666805,Blackstone As,5044199301.0,NO
5073666943,Stena AB,4295890300.0,SE
5073667000,Mbp Group Holding Ltd,5044801224.0,CH
5074753805,Heidelberg Materials AG,4295868961.0,DE
5076370506,Bekken Invest As,5076370506.0,NO
5078521479,Baatholmen As,5044663908.0,NO
5078521557,Ogreid Holding AS,5083508176.0,NO
5079242370,Ry Holding AS,5048462743.0,NO
5079901788,Relaks AS,5079901788.0,NO
5079907959,Sonic Titan AS,5070767837.0,NO
5080039973,Medevice AS,5080039973.0,NO
5081414354,BRK As,5052534972.0,NO
5081414396,Helgest AS,5081506604.0,NO
5081414745,Algimo,5044170112.0,BE
5081414822,Multitech Holding As,5083305294.0,NO
5081414874,NCI MANAGMENT AS,5082041191.0,NO
5081414901,BASSENGUTSTYR PETTERSEN HOLDING AS,5082034496.0,NO
5081414907,Skanska AB,4295889991.0,SE
5081415014,B Group Uab,5045207827.0,LT
5081415017,Starka AS,5044310494.0,NO
5081415042,Odda Technology AS,5081415042.0,NO
5081415081,Tromek Produksjon AS,5081415081.0,NO
5081415194,Svedbergs Group AB,4295890129.0,SE
5081415196,Asker Og Barum Steinimport AS,5081415196.0,NO
5081415290,Aanesland & Nilsen AS,5053500183.0,NO
5081415371,Tronderbetong AS,5081415371.0,NO
5081415458,HansenGroup A/S,4298339353.0,DK
5081415544,Andvordgruppen AS,5038910706.0,NO
5081415556,Gausdal Bruvoll SA,5038865839.0,NO
5081415654,Andvordgruppen AS,5038910706.0,NO
5081415748,Ferd Holding AS,5074499644.0,NO
5081415750,As Prefa,5040937240.0,NO
5081415781,Nordic Concrete Group AS,5067496226.0,NO
5081415875,Siga Holding AG,4297204708.0,CH
5081437472,Curida Diatec AS,5081437472.0,NO
5081437502,3 T Holding AS,5065315192.0,NO
5081437555,HARALD MATHISEN HOLDING AS,5082042195.0,NO
5081437602,Per Olav Torbjorn Og Haralds Services AS,5081437602.0,NO
5081437606,Norprodukter Sale AS,5081437606.0,NO
5081437619,SSE Holding SA,5000004608.0,CH
5081445971,HAUKJEM HOLDING AS,5082039393.0,NO
5081445979,Derome AB,4296516496.0,SE
5081446438,Bekken Invest As,5076370506.0,NO
5081450267,OJ Nasset & Sonn Holding AS,5082034520.0,NO
5081450292,Kvarts Holding AS,5082038711.0,NO
5081450322,Forvaltnings Fjallbjorken AB,5045208485.0,SE
5081450342,Tveitan & Bang Tynningslag AS,5081450342.0,NO
5081450420,Asfalt Sor AS,5081450420.0,NO
5081459882,Norse Industries AS,5083301668.0,NO
5081459891,Owens Corning,4295904703.0,US
5081459908,Norwegian Oilfield Supply AS,5044704036.0,NO
5081460115,Tom Arne Aamodt AS,5042218748.0,NO
5081460588,Lagercrantz Group AB,4295890479.0,SE
5082490428,Kam Group AS,5074236767.0,NO
5082518597,Yara International ASA,4295885383.0,NO
5082554091,SK1 INVEST AS,5083111717.0,NO
5082554201,SANDLAND HOLDING AS,5070768615.0,NO
5082554203,Audber Holding AS,5082554203.0,NO
5082554211,Je Hogstad Invest AS,5083111769.0,NO
5082554240,Venezia Spa,5044100112.0,IT
5082554269,Q-railing Europe GmbH & Co KG,5001366085.0,DE
5082554338,Annex Invest AS,5082554338.0,NO
5082554393,Vitis As,5083193879.0,NO
5082554466,MONOKON AB,5083111953.0,SE
5082554501,Jorn Rom AS,5059939987.0,NO
5082554502,Weflen Invest AS,5083111837.0,NO
5082554523,GAUTE SIVERTSEN HOLDING AS,5083111896.0,NO
5082554533,Siggerud Holding AS,5083111874.0,NO
5082554548,Quick Transport AS,5083194648.0,NO
5082554553,Triple Panel Buildings AS,5083102842.0,NO
5082554581,SPESREK AS,5083111737.0,NO
5082554587,Bakkewest As,5062389171.0,NO
5082554597,Skarpnes Eiendom AS,5083541122.0,NO
5082554607,Berland Betong AS,5082554607.0,NO
5082554625,ICELMA AS,5083111902.0,NO
5082554656,BR Industrier AS,4298455746.0,NO
5082554670,FONSKA OU,5083123000.0,EE
5082554689,Otu Holding AS,5083111748.0,NO
5082554691,ICELMA AS,5083111902.0,NO
5082554710,Mahvie Minerals AB (publ),5083167346.0,SE
5082554742,Petro Well Services AS,5062165367.0,NO
5082554757,Isitec AS,5083111698.0,NO
5082554849,HOLDING1 AS,5083191555.0,NO
5082554870,KNOCS BLASTING AS,5083102839.0,NO
5082554890,Mana Vertikal AS,5086868601.0,NO
5082554894,AG-TRE AS,5083104773.0,NO
5082554907,Siris Holding AS,5083192014.0,NO
5082554922,Norske Skog ASA,5044365637.0,NO
5082554933,Oldroyd Holding AS,5052517891.0,NO
5082664507,Overhalla Gruppen As,5038913820.0,NO
5082664602,Vestum AB (publ),4298015238.0,SE
5082762739,Nordre Langseth Skog DA,5082762739.0,NO
5082937306,Geir Hahre,5082937306.0,NO
5083111808,Wergeland Gruppa AS,5083111808.0,NO
5083200047,TK Invest Holding AS,5083111774.0,NO
5083201279,Profilecutting AS,5083201279.0,NO
5083202007,Iben Invest AS,5083111666.0,NO
5083202355,PINECONE VENTURES AS,5083111809.0,NO
5083203516,Astorplast Invest AS,5083111787.0,NO
5083227367,Mcp Holding AS,5074624637.0,NO
5083228252,Jarek Invest AS,5086927439.0,NO
5083229655,Tor Group AS,5083229655.0,NO
5083230000,Morud Minerals As,5035503218.0,NO
5083243523,Willab Garden AB,4298318479.0,SE
5083255179,Arom Dekor Kemi AB,5044564973.0,SE
5083256854,Hibernian Holding As,5042956488.0,NO
5083256960,Hibernian Holding As,5042956488.0,NO
5083278136,Stavanger Steel Industries AS,5083278136.0,NO
5083283330,Malmerk AS,5042963473.0,EE
5083286284,Norwegian Oilfield Supply AS,5044704036.0,NO
5083291375,Hibernian Holding As,5042956488.0,NO
5083319234,Nye Braten Tekstil As,5083319234.0,NO
5083321740,CG Gruppen As,5083321740.0,NO
5083322414,Hustadlitt AS,5038912055.0,NO
5083506758,Byggmax Group AB,4298314275.0,SE
5083512958,Norsk Hydro ASA,4295885456.0,NO
5083524172,Nordic Concrete Group AS,5067496226.0,NO
5083528752,Hoegh Hansen Invest AS,5073954995.0,NO
5083528904,Kaj Hansens Fond,4296339481.0,DK
5083529049,Visional Invest OU,5042954878.0,EE
5083529053,Helgesen Ka Invest AS,5083544085.0,NO
5083529105,Lars Berland Holding As,5044642507.0,NO
5083529204,Ferd Holding AS,5074499644.0,NO
5083529230,Mimisbrunnr AB,5082181101.0,SE
5083529280,NORSKE STEINHUGGERIER AS,5044540939.0,NO
5083529321,Oyheim Invest AS,5083548945.0,NO
5083529434,Fritzoe Skoger AS,5083529434.0,NO
5083529523,SVB Gruppen AS,5078521671.0,NO
5083529657,Pso Invest AS,5034830478.0,NO
5083529847,Sale Sag AS,5083529847.0,NO
5083529969,Roto Holding AS,5083289006.0,NO
5083532714,Stillasgruppen Holding AS,5083322879.0,NO
5083559128,K-Invent AS,5044721501.0,NO
5083560565,FJELLBO INVEST AS,5082039396.0,NO
5083561312,Bretun Holding AS,5082034649.0,NO
5083561417,BR Industrier AS,4298455746.0,NO
5083561459,Sampo Oyj,4295866416.0,FI
5083561942,Steinstad AS,5082042399.0,NO
5083563172,Borgen AB,4298313354.0,SE
5083563385,Howatson Invest AS,5082034760.0,NO
5083563776,"Selbu, Municipality of",5000037351.0,NO
5083569253,Hydrogen Solutions AS,5083569253.0,NO
5083572125,Eviny AS,4296647386.0,NO
5083585222,Maskinering AS,5083585222.0,NO
5083587888,VYRK Holding AS,5083587888.0,NO
5083603297,Kronsteingruppen AS,5083320473.0,NO
5083642729,O Igland Junior AS,5083548899.0,NO
5083651977,Oslo Finerfabrikk Holding As,5079897001.0,NO
4298083873,Db X Trackers Col,4298083873.0,SO
5045517180,IBS Bank,5045517180.0,SO
5064620746,Premier Bank Ltd,5064620746.0,SO
5069404568,Dahabshiil Bank InternationalDBI,5069404568.0,SO
5076356527,Daryeel Bank Ltd,5076356527.0,SO
5083343815,Bushra Business Bank,5083343815.0,SO
4295933211,NYALA INSURANCE S C,4295933211.0,ET
4296652516,Bank of Abyssinia Share Co,4296652516.0,ET
4296694546,Wegagen Bank SC,4296694546.0,ET
4296933567,"Ethiopia, Federal Democratic Republic of (Government)",5001076949.0,ET
4297198689,Dashen Bank SC,4297198689.0,ET
4297258466,NIB International Bank,4297258466.0,ET
4297721520,Cooperative Bank of Oromia S.C,4297721520.0,ET
5001099263,Awash International Bank SC,5001099263.0,ET
5001121664,Commercial Bank of Ethiopia,5001121664.0,ET
5038038193,"Ethiopia, Federal Democratic Republic of (Government)",5001076949.0,ET
5040274308,United Bank SC,5040274308.0,ET
5040274513,Zemen Bank,5040274513.0,ET
5040932414,Oromia International Bank SC,5040932414.0,ET
5040933191,Lion International Bank SC,5040933191.0,ET
5040933215,Debub Global Bank S.C.,5040933215.0,ET
5040933287,Enat Bank SC,5040933287.0,ET
5040941915,Abay Bank SC,5040941915.0,ET
5040941916,Addis International Bank SC,5040941916.0,ET
5040942432,Bunna International Bank SC,5040942432.0,ET
5040943369,Berhan International Bank,5040943369.0,ET
5052148393,East Africa Metals Inc,5039189827.0,CA
5061699610,Rosetta Media & Communications PLC,5061699610.0,ET
5062284864,Bank of Abyssinia,5062284864.0,ET
5071526527,Berhan Bank SC,5071526527.0,ET
5071527678,Dashen Bank,5071527678.0,ET
5073980955,Wegagen Bank SC,5073980955.0,ET
5081149431,Addis Ababa Angels Network,5081149431.0,ET
5081364432,Hibret Bank,5081364432.0,ET
5082155790,Hijra Bank,5082155790.0,ET
5083162097,ZamZam Bank,5083162097.0,ET
5083162101,United Bank,5083162101.0,ET
5083565643,Midroc Investment Group P L C,5083565643.0,ET
5000899965,Jindal Steel And Power Ltd,4295874065.0,IN
5001123554,Botswana Power Corp,5001123554.0,BW
5064637497,PSG Group Ltd,4295888970.0,ZA
5081504430,Jttm Properties Pty Ltd,5081504430.0,BW
5081971272,SEGC CARREFOUR PUNAAUIA SA,5081971272.0,PF
5083218150,BRASSERIE DE TAHITI S.A.,5083218150.0,PF
4295882999,CRG Liquidation Company SA,4295882999.0,LU
4295883012,LBC Luxembourg Holding SCA,4295883012.0,LU
4296173564,Luxembourg Finance House SA,4296173564.0,LU
4296177475,Fidelity International Lux,4296177475.0,LU
4296206185,Atos SE,4295867015.0,FR
4296206189,Societe Generale SA,5000039357.0,FR
4296206193,Compagnie de Saint Gobain SA,4295867362.0,FR
4296206211,Ceratizit SA,4296206211.0,LU
4296291677,Lindab International AB,5000073371.0,SE
4296291711,Husky Injection Molding Systems SA,4296291711.0,LU
4296296089,Intertrust Offshore Ltd,5000716771.0,JE
4296408940,Cargolux Airlines International SA,4296408940.0,LU
4296511790,SMS group GmbH,5051164661.0,DE
4296540238,Boats I Luxembourg SA,4296540238.0,LU
4296549681,Aslk Cger Luxembourg SA,4296549681.0,LU
4296555258,CLT Scs,4296555258.0,LU
4296630955,Rotarex Group,4296630955.0,LU
4296665855,Costa Finance SA,4296665855.0,LU
4296738299,Valdi Communications BV,4296738299.0,LU
