Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5055437187,Erye AS,5052517224,NO
5055437766,,,
5055440631,Mjos Metallvarefabrikk As,5055440631,NO
5055440875,,,
5055455505,Kemtek AS,5055455505,NO
5055455967,,,
5055456023,,,
5055461077,,,
5055462519,Gebr Knauf KG,4298169461,DE
5055466431,,,
5055466777,Oldroyd Holding AS,5052517891,NO
5055466823,,,
5055466844,SSAB AB,4295889873,SE
5055466984,,,
5056404707,Brookfield Corp,4295861073,CA
5056410985,Arendals Fossekompani ASA,4295885361,NO
5056411503,BYGG Invest AS,5056411503,NO
5056415353,Carl Bennet AB,4296772079,SE
5056420988,Sinochem Holdings Corporation Ltd,5080178209,CN
5056439630,Bergen Skips & Industri Service AS,5055427435,NO
5057086386,Brennan Eiendom AS,5052520736,NO
5057211772,,,
5057211811,,,
5057527347,,,
5057529312,,,
5057737079,Dolmen Holdings Cooperatief UA,5086826881,NL
5057737283,Vidsyn AS,5057759601,NO
5057757014,,,
5057757046,Rasmussengruppen AS,5000042957,NO
5057757048,,,
5057757072,,,
5057757075,,,
5057757104,,,
5057758671,Alf Vennatro & Sonn AS,5057758671,NO
5057776647,Baros AS,5057776647,NO
5058542510,Varme & Bad AS,5035419797,NO
5058542559,,,
5058542570,Ferd Holding AS,5074499644,NO
5058542682,,,
5058542684,Oslo Hus As,5045208936,NO
5058542742,PTT Global Chemical PCL,5036162966,TH
5058542847,,,
5058542888,,,
5058542904,Stiftelsen Erik Jolberg,5071153794,NO
5058542940,Momek Group AS,5059958491,NO
5058542982,Martin Hilti Familien Treuhanderschaft,5039936977,LI
5058542993,Laufen Norge AS,5058542993,NO
5058543030,Cordim Holding AB,5066562175,SE
5058543156,Rotorbulk Forvaltnings AB,5039603754,SE
5058543165,CG Gruppen As,5083321740,NO
5058543184,Velde Industri AS,4298299701,NO
5058543188,Sportlov Topco AS,5073148364,NO
5058543216,Bmj Invest AS,5039664090,NO
5058543239,Nydal Byggevarer AS,5058543239,NO
5058543549,,,
5058543553,Geveko Holding AB,5060587929,SE
5058543555,Jotunfjell Partners AS,4296826721,NO
5058543562,,,
5058543684,For Future Invest AS,5057759602,NO
5058543846,,,
5058591271,,,
5058607845,Teknos Group Oy,4297337168,FI
5058621410,,,
5058621432,Ole Moe AS,5058621432,NO
5058621594,Uniprotect AS,5058621594,NO
5058621695,,,
5058621696,Elil Holding AS,5083551040,NO
5058621782,,,
5058621790,Ase-Vollestad Skogen AS,5058621790,NO
5058621850,Bjorgen Holding AS,5062174900,NO
5058622136,,,
5058622194,Lundhs Labradoreksport As,5035483545,NO
5058622225,,,
5058622233,Group de Cloedt SA,4296621805,BE
5058622254,Alltech Inc,4296359595,US
5058978015,Nicolaisen Invest AS,5058978015,NO
5058990316,,,
5058990561,Gardbekkteig Ans,5058990561,NO
5058990635,Nyborg Gard Og Skog V/Ingunn Risberg Syversen Og Kristin Flaatten Risberg DA,5058990635,NO
5058991453,,,
5058991476,3 TS Holding AS,5081169563,NO
5059003076,,,
5059013504,,,
5059074467,,,
5059075330,,,
5059077849,,,
5059083696,,,
5059958629,,,
5059958636,Viken Skog AS,4296689830,NO
5059973827,Familie Holding AS,5038865835,NO
5059975803,Lysaker & Thorrud AS,5059975803,NO
5059984007,,,
5060000694,Tba Holding AS,5067515310,
5060031263,,,
5060525022,,,
5060542583,,,
5060542594,Bergman & Beving AB,4295890277,SE
5060542609,,,
5060542639,,,
5060557290,Slattland Group AS,5078521726,NO
5060558956,Royseth AS,5062175054,NO
5060562440,Kingspan Group PLC,4295874828,IE
5060564009,Yara International ASA,4295885383,NO
5060565636,,,
5060578287,,,
5060580505,Byggfag AS,5060580505,NO
5060581545,,,
5060582849,,,
5060596375,,,
5060601053,DS Smith PLC,4295894074,GB
5060672849,Per Ronningen AS,5078521462,NO
5060673487,Andvordgruppen AS,5038910706,NO
5060673603,Degernes Landbrukslag Sa,4298293565,NO
5060673852,,,
5061129582,Insource Provider AB,5000840576,
5062138898,,,
5062139014,,,
5062139082,,,
5062139112,,,
5062139162,,,
5062139211,,,
5062139217,,,
5062139226,,,
5062139323,,,
5062139342,,,
5062139348,,,
5062139351,,,
5062139374,,,
5062139403,,,
5062139406,,,
5062139428,,,
5062139440,,,
5062139454,,,
5062139455,,,
5062139469,,,
5062139512,,,
5062139556,,,
5062139632,,,
5062139646,,,
5062139647,,,
5062139696,,,
5062139823,,,
5062139869,,,
5062139888,,,
5062139896,,,
5062139924,,,
5062139931,,,
5062140052,,,
5062140057,,,
5062140061,,,
5062140212,,,
5062140215,,,
5062140405,,,
5062140426,,,
5062140442,,,
5062140457,,,
5062140483,,,
5062140486,,,
5062140537,,,
5062140597,,,
5062140624,,,
5062140643,,,
5062140646,,,
5062140706,,,
5062140720,,,
5062140746,,,
5062140766,,,
5062140767,,,
5062140772,,,
5062140788,,,
5062140918,,,
5062140937,,,
5062141008,,,
5062141051,,,
5062141074,,,
5062141085,,,
5062141138,,,
5062141163,,,
5062141175,,,
5062141200,,,
5062141217,,,
5062141265,,,
5062141319,,,
5062141344,,,
5062141415,,,
5062141455,,,
5062141485,,,
5062141517,,,
