Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5062226276,Manufacturing,,31-33
5062226283,Manufacturing,,31-33
5062226291,Manufacturing,,31-33
5062226294,Manufacturing,,31-33
5062226296,Manufacturing,,31-33
5062226306,Manufacturing,,31-33
5062226313,Manufacturing,,31-33
5062226317,Manufacturing,,31-33
5062226319,Manufacturing,,31-33
5062226323,Manufacturing,,31-33
5062226335,Manufacturing,,31-33
5062226338,Manufacturing,,31-33
5062226340,Manufacturing,,31-33
5062226341,Manufacturing,,31-33
5062226344,Manufacturing,,31-33
5062226345,Manufacturing,,31-33
5062226350,Manufacturing,,31-33
5062226352,Manufacturing,,31-33
5062226357,Manufacturing,,31-33
5062226364,Manufacturing,,31-33
5062226372,Manufacturing,,31-33
5062226379,Manufacturing,,31-33
5062226380,Manufacturing,,31-33
5062226382,Manufacturing,,31-33
5062226384,Manufacturing,,31-33
5062226389,Manufacturing,,31-33
5062226393,Manufacturing,,31-33
5062226405,Manufacturing,,31-33
5062226416,Manufacturing,,31-33
5062226420,Manufacturing,,31-33
5062226426,Manufacturing,,31-33
5062226429,Manufacturing,,31-33
5062226430,Manufacturing,,31-33
5062226433,Manufacturing,,31-33
5062226448,Manufacturing,,31-33
5062226454,Manufacturing,,31-33
5062226466,Manufacturing,,31-33
5062226470,Manufacturing,,31-33
5062226473,Manufacturing,,31-33
5062226478,Manufacturing,,31-33
5062226486,Manufacturing,,31-33
5062226495,Manufacturing,,31-33
5062226504,Manufacturing,,31-33
5062226511,Manufacturing,,31-33
5062226512,Manufacturing,,31-33
5062226518,Manufacturing,,31-33
5062226520,Manufacturing,,31-33
5062226529,Manufacturing,,31-33
5062226530,Manufacturing,,31-33
5062226541,Manufacturing,,31-33
5062226544,Manufacturing,,31-33
5062226553,Manufacturing,,31-33
5062226556,Manufacturing,,31-33
5062226561,Manufacturing,,31-33
5062226565,Manufacturing,,31-33
5062226566,Manufacturing,,31-33
5062226577,Manufacturing,,31-33
5062226579,Manufacturing,,31-33
5062226593,Manufacturing,,31-33
5062226594,Manufacturing,,31-33
5062226595,Manufacturing,,31-33
5062226604,Manufacturing,,31-33
5062226607,Manufacturing,,31-33
5062226612,Manufacturing,,31-33
5062226619,Manufacturing,,31-33
5062226626,Manufacturing,,31-33
5062226627,Manufacturing,,31-33
5062226633,Manufacturing,,31-33
5062226650,Manufacturing,,31-33
5062226656,Manufacturing,,31-33
5062226657,Manufacturing,,31-33
5062226665,Manufacturing,,31-33
5062226668,Manufacturing,,31-33
5062226670,Manufacturing,,31-33
5062226672,Manufacturing,,31-33
5062226677,Manufacturing,,31-33
5062226678,Manufacturing,,31-33
5062226687,Manufacturing,,31-33
5062226696,Manufacturing,,31-33
5062226697,Manufacturing,,31-33
5062226705,Manufacturing,,31-33
5062226714,Manufacturing,,31-33
5062226724,Manufacturing,,31-33
5062226725,Manufacturing,,31-33
5062226729,Manufacturing,,31-33
5062226730,"Agriculture, Forestry, Fishing and Hunting",,11
5062226732,Manufacturing,,31-33
5062226733,Manufacturing,,31-33
5062226734,Manufacturing,,31-33
5062226745,Manufacturing,,31-33
5062226752,Manufacturing,,31-33
5062226769,Manufacturing,,31-33
5062226771,Manufacturing,,31-33
5062226791,Manufacturing,,31-33
5062226792,Wholesale Trade,,42
5062226798,Manufacturing,,31-33
5062226803,Manufacturing,,31-33
5062226812,Manufacturing,,31-33
5062226813,Manufacturing,,31-33
5062226815,Manufacturing,,31-33
5062226831,Manufacturing,,31-33
5062226836,Manufacturing,,31-33
5062226837,Manufacturing,,31-33
5062226838,Manufacturing,,31-33
5062226840,Manufacturing,,31-33
5062226842,Manufacturing,,31-33
5062226866,Manufacturing,,31-33
5062226867,Wholesale Trade,,42
5062226868,Manufacturing,,31-33
5062226871,Manufacturing,,31-33
5062226873,Manufacturing,,31-33
5062226885,Manufacturing,,31-33
5062226893,Manufacturing,,31-33
5062226896,Manufacturing,,31-33
5062226904,Manufacturing,,31-33
5062226908,Manufacturing,,31-33
5062226913,Manufacturing,,31-33
5062226919,Manufacturing,,31-33
5062226921,Manufacturing,,31-33
5062226925,Manufacturing,,31-33
5062226927,Manufacturing,,31-33
5062226931,Manufacturing,,31-33
5062226939,Manufacturing,,31-33
5062226942,Manufacturing,,31-33
5062226946,Manufacturing,,31-33
5062226952,Manufacturing,,31-33
5062226959,Manufacturing,,31-33
5062226977,Manufacturing,,31-33
5062226984,Manufacturing,,31-33
5062226987,Manufacturing,,31-33
5062226994,Manufacturing,,31-33
5062226995,Manufacturing,,31-33
5062226996,Manufacturing,,31-33
5062226998,Manufacturing,,31-33
5062226999,Manufacturing,,31-33
5062227005,Manufacturing,,31-33
5062227009,Manufacturing,,31-33
5062227014,Wholesale Trade,,42
5062227018,Manufacturing,,31-33
5062227020,Manufacturing,,31-33
5062227023,Manufacturing,,31-33
5062227027,Manufacturing,,31-33
5062227029,Manufacturing,,31-33
5062227030,Manufacturing,,31-33
5062227033,Manufacturing,,31-33
5062227039,Manufacturing,,31-33
5062227045,Manufacturing,,31-33
5062227058,Manufacturing,,31-33
5062227063,Manufacturing,,31-33
5062227071,Manufacturing,,31-33
5062227075,Manufacturing,,31-33
5062227088,Manufacturing,,31-33
5062227095,Manufacturing,,31-33
5062227104,Manufacturing,,31-33
5062227105,Manufacturing,,31-33
5062227106,Manufacturing,,31-33
5062227107,Manufacturing,,31-33
5062227111,Manufacturing,,31-33
5062227129,Manufacturing,,31-33
5062227139,Manufacturing,,31-33
5062227140,Manufacturing,,31-33
5062227141,Manufacturing,,31-33
5062227147,Manufacturing,,31-33
5062227154,Manufacturing,,31-33
5062227162,Manufacturing,,31-33
5062227180,Manufacturing,,31-33
5062227183,Manufacturing,,31-33
5062227191,Manufacturing,,31-33
5062227192,Manufacturing,,31-33
5062227213,Manufacturing,,31-33
5062227217,Manufacturing,,31-33
5062227218,Manufacturing,,31-33
5062227233,Manufacturing,,31-33
5062227234,Manufacturing,,31-33
5062227241,Manufacturing,,31-33
5062227247,Manufacturing,,31-33
5062227249,Manufacturing,,31-33
5062227254,Manufacturing,,31-33
5062227259,Manufacturing,,31-33
5062227260,Manufacturing,,31-33
5062227262,Manufacturing,,31-33
5062227263,Manufacturing,,31-33
5062227266,Manufacturing,,31-33
5062227272,Manufacturing,,31-33
5062227273,Manufacturing,,31-33
5062227277,Manufacturing,,31-33
5062227278,Manufacturing,,31-33
5062227288,Manufacturing,,31-33
5062227290,Manufacturing,,31-33
5062227317,Manufacturing,,31-33
5062227333,Manufacturing,,31-33
5062227334,Manufacturing,,31-33
5062227336,Manufacturing,,31-33
5062227338,Manufacturing,,31-33
5062227339,Manufacturing,,31-33
5062227344,Manufacturing,,31-33
5062227350,Manufacturing,,31-33
5062227362,Manufacturing,,31-33
5062227372,Manufacturing,300300Z1265733000071,31-33
5062227375,Manufacturing,,31-33
5062227388,Manufacturing,,31-33
5062227389,Manufacturing,,31-33
5062227396,Manufacturing,,31-33
5062227415,Manufacturing,,31-33
5062227417,Manufacturing,,31-33
5062227421,Manufacturing,,31-33
5062227426,Manufacturing,,31-33
5062227457,Manufacturing,,31-33
5062227459,Manufacturing,,31-33
5062227461,Manufacturing,,31-33
5062227462,Manufacturing,,31-33
5062227499,Manufacturing,,31-33
5062227500,Manufacturing,,31-33
5062227510,Manufacturing,,31-33
5062227513,Manufacturing,,31-33
5062227522,Manufacturing,,31-33
5062227530,Manufacturing,,31-33
5062227531,Manufacturing,,31-33
5062227541,Manufacturing,,31-33
5062227559,Manufacturing,,31-33
5062227560,Manufacturing,,31-33
5062227586,Manufacturing,,31-33
5062227613,Manufacturing,,31-33
5062227653,Manufacturing,,31-33
5062227657,Manufacturing,,31-33
5062227660,Manufacturing,,31-33
5062227664,Manufacturing,,31-33
5062227671,Manufacturing,,31-33
5062227672,Manufacturing,,31-33
5062227684,Manufacturing,,31-33
5062227698,Manufacturing,,31-33
5062227704,Manufacturing,,31-33
5062227732,Manufacturing,,31-33
5062227735,Manufacturing,,31-33
5062227737,Manufacturing,,31-33
5062227738,Manufacturing,,31-33
5062227744,Manufacturing,,31-33
5062227745,Manufacturing,,31-33
5062227756,Manufacturing,,31-33
5062227762,Manufacturing,,31-33
5062227768,Manufacturing,,31-33
5062227776,Manufacturing,,31-33
5062227781,Manufacturing,,31-33
5062227783,Manufacturing,,31-33
5062227784,Manufacturing,,31-33
5062227793,Manufacturing,,31-33
5062227797,Manufacturing,,31-33
5062227804,Manufacturing,,31-33
5062227816,Manufacturing,,31-33
5062227825,Manufacturing,,31-33
5062227827,Manufacturing,,31-33
5062227828,Manufacturing,,31-33
5062227831,Manufacturing,,31-33
5062227833,Manufacturing,,31-33
5062227835,Manufacturing,,31-33
5062227836,Manufacturing,,31-33
5062227847,Manufacturing,,31-33
5062227848,Manufacturing,,31-33
5062227850,Manufacturing,,31-33
5062227852,Manufacturing,,31-33
5062227857,Manufacturing,,31-33
5062227859,Manufacturing,,31-33
5062227869,Manufacturing,,31-33
5062227880,Manufacturing,,31-33
5062227889,Manufacturing,,31-33
5062227890,Manufacturing,,31-33
5062227896,Manufacturing,,31-33
5062227897,Manufacturing,,31-33
5062227899,Manufacturing,,31-33
5062227905,Manufacturing,,31-33
5062227906,Manufacturing,,31-33
5062227910,Manufacturing,,31-33
5062227921,Manufacturing,,31-33
5062227923,Manufacturing,,31-33
5062227930,Manufacturing,,31-33
5062227933,Manufacturing,,31-33
5062227955,Manufacturing,,31-33
5062227970,Manufacturing,,31-33
5062227977,Manufacturing,,31-33
5062227979,Manufacturing,,31-33
5062227982,Manufacturing,,31-33
5062227983,Manufacturing,,31-33
5062227988,Manufacturing,,31-33
5062227994,Manufacturing,,31-33
5062228004,Manufacturing,,31-33
5062228012,Manufacturing,,31-33
5062228028,Manufacturing,,31-33
5062228047,Manufacturing,,31-33
5062228048,Manufacturing,,31-33
5062228049,Manufacturing,,31-33
5062228050,Manufacturing,,31-33
5062228052,Manufacturing,,31-33
5062228056,Manufacturing,,31-33
5062228063,Manufacturing,,31-33
5062228069,Manufacturing,,31-33
5062228075,Manufacturing,,31-33
5062228079,Manufacturing,,31-33
5062228082,Manufacturing,,31-33
5062228083,Manufacturing,,31-33
5062228085,Manufacturing,,31-33
5062228086,Manufacturing,,31-33
5062228088,Manufacturing,,31-33
5062228089,Manufacturing,,31-33
5062228094,Manufacturing,,31-33
5062228108,Manufacturing,,31-33
5062228111,Manufacturing,,31-33
5062228114,Manufacturing,,31-33
5062228115,Manufacturing,,31-33
5062228124,Manufacturing,,31-33
5062228132,Manufacturing,,31-33
5062228161,Manufacturing,,31-33
5062228175,Manufacturing,,31-33
5062228183,Manufacturing,,31-33
5062228186,Manufacturing,,31-33
5062228187,Manufacturing,,31-33
5062228190,Manufacturing,,31-33
5062228194,Manufacturing,,31-33
5062228196,Manufacturing,,31-33
5062228197,Manufacturing,,31-33
5062228200,Manufacturing,,31-33
5062228201,Manufacturing,,31-33
5062228207,Manufacturing,,31-33
5062228208,Manufacturing,,31-33
5062228214,Manufacturing,,31-33
5062228216,Manufacturing,,31-33
5062228228,Manufacturing,,31-33
5062228240,Manufacturing,,31-33
5062228267,Manufacturing,,31-33
5062228269,Manufacturing,,31-33
5062228270,Manufacturing,,31-33
5062228271,Manufacturing,,31-33
5062228273,Manufacturing,,31-33
5062228293,Manufacturing,,31-33
5062228295,Manufacturing,65560024W2WTV8B4TG26,31-33
5062228312,Manufacturing,,31-33
5062228318,Manufacturing,,31-33
5062228323,Manufacturing,,31-33
5062228334,Manufacturing,,31-33
5062228358,Manufacturing,,31-33
5062228365,Manufacturing,,31-33
5062228367,Manufacturing,,31-33
5062228369,Manufacturing,,31-33
5062228383,Manufacturing,,31-33
5062228385,Manufacturing,,31-33
5062228387,Manufacturing,,31-33
5062228395,Manufacturing,,31-33
5062228396,Manufacturing,,31-33
5062228397,Manufacturing,,31-33
5062228399,Manufacturing,,31-33
5062228416,"Agriculture, Forestry, Fishing and Hunting",,11
5062228418,Manufacturing,,31-33
5062228421,Manufacturing,,31-33
5062228434,Manufacturing,,31-33
5062228435,Manufacturing,,31-33
5062228436,Manufacturing,,31-33
5062228448,Manufacturing,,31-33
5062228450,Manufacturing,,31-33
5062228451,Wholesale Trade,,42
5062228458,Manufacturing,,31-33
5062228477,Manufacturing,,31-33
5062228484,Manufacturing,,31-33
5062228508,Manufacturing,,31-33
5062228517,Other Services (except Public Administration),,81
5062228525,Manufacturing,,31-33
5062228526,Manufacturing,,31-33
5062228541,Manufacturing,,31-33
5062228549,Manufacturing,,31-33
5062228568,Manufacturing,,31-33
5062228570,Manufacturing,,31-33
5062228571,Manufacturing,83680045ZL3HUH78P378,31-33
5062228577,Manufacturing,,31-33
5062228585,Manufacturing,,31-33
5062228591,Manufacturing,,31-33
5062228617,Manufacturing,,31-33
5062228686,Manufacturing,,31-33
5062228730,Manufacturing,,31-33
5062228731,Manufacturing,,31-33
5062228743,Manufacturing,,31-33
5062228761,Manufacturing,,31-33
5062228765,Manufacturing,,31-33
5062228767,Manufacturing,,31-33
5062228775,Manufacturing,,31-33
5062228776,Manufacturing,,31-33
5062228785,Manufacturing,,31-33
5062228788,Manufacturing,,31-33
5062228812,Manufacturing,,31-33
5062228856,Manufacturing,,31-33
5062228991,Manufacturing,,31-33
5062228999,Manufacturing,,31-33
5062229000,Manufacturing,,31-33
5062229011,Manufacturing,,31-33
5062229027,Manufacturing,,31-33
5062229031,Manufacturing,,31-33
5062229036,Manufacturing,,31-33
5062229078,Wholesale Trade,,42
5062229088,Wholesale Trade,,42
5062229092,Other Services (except Public Administration),,81
5062229114,Manufacturing,,31-33
5062229128,Wholesale Trade,,42
5062229133,Retail Trade,,44-45
5062229161,Manufacturing,,31-33
5062229212,Manufacturing,,31-33
5062229213,Manufacturing,,31-33
5062229220,Manufacturing,,31-33
5062229223,Manufacturing,,31-33
5062229227,Manufacturing,,31-33
5062229229,Manufacturing,,31-33
5062229230,Manufacturing,,31-33
5062229237,Manufacturing,,31-33
5062229259,Manufacturing,,31-33
5062229264,Manufacturing,,31-33
5062229267,Manufacturing,,31-33
5062229273,Manufacturing,,31-33
5062229289,Manufacturing,,31-33
5062229290,Manufacturing,,31-33
5062229292,Manufacturing,,31-33
5062229298,Manufacturing,,31-33
5062229327,Manufacturing,,31-33
5062229333,Manufacturing,,31-33
5062229338,Manufacturing,,31-33
5062229388,Manufacturing,,31-33
5062229419,Manufacturing,,31-33
5062229436,Manufacturing,,31-33
5062229448,Manufacturing,,31-33
5062229450,Manufacturing,,31-33
5062229456,Manufacturing,,31-33
5062229459,Manufacturing,,31-33
5062229477,Manufacturing,,31-33
5062229532,Manufacturing,,31-33
5062229533,Manufacturing,,31-33
5062229535,Manufacturing,,31-33
5062229542,Manufacturing,,31-33
5062229543,Manufacturing,,31-33
5062229544,Manufacturing,,31-33
5062229556,Manufacturing,,31-33
5062229563,Manufacturing,,31-33
5062229565,Manufacturing,,31-33
5062229574,Manufacturing,,31-33
5062229596,Manufacturing,,31-33
5062229608,Manufacturing,,31-33
5062229617,Manufacturing,,31-33
5062229626,Manufacturing,,31-33
5062229645,Manufacturing,,31-33
5062229648,Manufacturing,,31-33
5062229653,Manufacturing,,31-33
5062229655,Manufacturing,,31-33
5062229670,Manufacturing,,31-33
5062229672,Manufacturing,,31-33
5062229698,Manufacturing,,31-33
5062229699,Manufacturing,,31-33
5062229709,Manufacturing,,31-33
5062229717,Manufacturing,,31-33
5062229730,Manufacturing,,31-33
5062229732,Manufacturing,,31-33
5062229742,Manufacturing,,31-33
5062229749,Manufacturing,,31-33
5062229750,Manufacturing,,31-33
5062229761,Manufacturing,,31-33
5062229762,Manufacturing,,31-33
5062229764,Manufacturing,,31-33
5062229772,Manufacturing,,31-33
5062229785,Manufacturing,,31-33
5062229795,Manufacturing,,31-33
5062229798,Manufacturing,,31-33
5062229803,Wholesale Trade,,42
5062229804,Manufacturing,,31-33
5062229806,Manufacturing,,31-33
5062229817,Manufacturing,,31-33
5062229820,Manufacturing,,31-33
5062229826,Manufacturing,,31-33
5062229827,Manufacturing,,31-33
5062229829,Manufacturing,,31-33
5062229844,Manufacturing,,31-33
5062229850,Manufacturing,,31-33
5062229853,Manufacturing,,31-33
5062229870,Manufacturing,,31-33
5062229879,Manufacturing,,31-33
5062229882,Manufacturing,,31-33
5062229892,Manufacturing,,31-33
5062229903,Manufacturing,,31-33
5062229905,Manufacturing,,31-33
5062229929,Manufacturing,,31-33
5062229961,Manufacturing,,31-33
5062230008,Manufacturing,,31-33
5062230009,Manufacturing,,31-33
5062230010,Manufacturing,,31-33
5062230020,Manufacturing,,31-33
5062230044,Manufacturing,,31-33
5062230056,Manufacturing,,31-33
5062230057,Manufacturing,,31-33
5062230126,Manufacturing,,31-33
5062230142,Manufacturing,,31-33
5062230165,Manufacturing,,31-33
5062230174,Manufacturing,,31-33
5062230175,Manufacturing,,31-33
5062230177,Manufacturing,,31-33
5062230178,Manufacturing,,31-33
5062230208,Manufacturing,,31-33
5062230222,Manufacturing,,31-33
5062230232,Manufacturing,,31-33
5062230233,Manufacturing,,31-33
5062230271,Manufacturing,,31-33
5062230279,Manufacturing,,31-33
5062230293,Manufacturing,,31-33
5062230306,Manufacturing,,31-33
5062230307,Manufacturing,,31-33
5062230317,Manufacturing,,31-33
5062230329,Manufacturing,,31-33
5062230330,Manufacturing,,31-33
5062230368,Manufacturing,,31-33
5062230370,Manufacturing,,31-33
5062230381,Manufacturing,,31-33
5062230392,Manufacturing,,31-33
5062230393,Manufacturing,,31-33
5062230394,Manufacturing,,31-33
5062230395,Manufacturing,,31-33
5062230452,Manufacturing,,31-33
5062230454,Manufacturing,,31-33
5062230477,Manufacturing,,31-33
5062230485,Manufacturing,,31-33
5062230497,Manufacturing,,31-33
5062230510,Manufacturing,,31-33
5062230529,Manufacturing,,31-33
5062230542,Manufacturing,,31-33
5062230543,Manufacturing,,31-33
5062230553,Manufacturing,,31-33
5062230554,Manufacturing,,31-33
5062230555,Manufacturing,,31-33
5062230557,Manufacturing,,31-33
5062230566,Manufacturing,,31-33
5062230569,Manufacturing,,31-33
5062230578,Manufacturing,,31-33
5062230579,Manufacturing,,31-33
5062230580,Manufacturing,,31-33
5062230582,Manufacturing,,31-33
5062230591,Manufacturing,,31-33
5062230592,Manufacturing,,31-33
5062230625,Manufacturing,,31-33
5062230636,Manufacturing,,31-33
5062230645,Manufacturing,,31-33
5062230648,Manufacturing,,31-33
5062230649,Manufacturing,,31-33
5062230658,Manufacturing,,31-33
5062230660,Manufacturing,,31-33
5062230675,Manufacturing,,31-33
5062230687,Manufacturing,,31-33
5062230700,Manufacturing,,31-33
5062230721,Manufacturing,,31-33
5062230722,Manufacturing,,31-33
5062230742,Manufacturing,,31-33
5062230754,Manufacturing,,31-33
5062230755,Manufacturing,,31-33
5062230784,Manufacturing,,31-33
5062230785,Manufacturing,,31-33
5062230828,Manufacturing,,31-33
5062230846,Manufacturing,,31-33
5062230866,Manufacturing,,31-33
5062230904,Manufacturing,,31-33
5062230961,Manufacturing,,31-33
5062230972,Manufacturing,,31-33
5062230975,Manufacturing,,31-33
5062231009,Manufacturing,,31-33
5062231021,Manufacturing,,31-33
5062231086,Manufacturing,,31-33
5062231116,Manufacturing,,31-33
5062231128,Manufacturing,,31-33
5062231129,Manufacturing,,31-33
5062231155,Manufacturing,,31-33
5062231168,Manufacturing,,31-33
5062231174,Manufacturing,,31-33
5062231187,Manufacturing,,31-33
5062231193,Manufacturing,,31-33
5062231201,Wholesale Trade,655600H09WLKLWKO0R32,42
5062231231,Manufacturing,,31-33
5062231238,Manufacturing,,31-33
5062231253,Manufacturing,,31-33
5062231288,Manufacturing,,31-33
5062231321,Manufacturing,,31-33
5062231327,Manufacturing,,31-33
5062231343,Manufacturing,,31-33
5062231359,Manufacturing,,31-33
5062231367,Manufacturing,,31-33
5062231409,Manufacturing,,31-33
5062231423,Manufacturing,,31-33
5062231437,Manufacturing,,31-33
5062231452,Manufacturing,,31-33
5062231460,Manufacturing,,31-33
5062231465,Manufacturing,,31-33
5062231470,Manufacturing,,31-33
5062231496,Manufacturing,,31-33
5062231526,Manufacturing,,31-33
5062231527,,,
5062231529,Manufacturing,,31-33
5062231566,Manufacturing,,31-33
5062231579,Manufacturing,,31-33
5062231636,Manufacturing,,31-33
5062231666,Manufacturing,,31-33
5062231733,Manufacturing,,31-33
5062231781,Manufacturing,,31-33
5062231804,Manufacturing,,31-33
5062231834,Manufacturing,,31-33
5062231859,Manufacturing,,31-33
5062231869,Manufacturing,,31-33
5062231870,Manufacturing,,31-33
5062231905,Manufacturing,,31-33
5062231908,Manufacturing,,31-33
5062231925,Manufacturing,,31-33
5062232002,Manufacturing,,31-33
