Instrument,Company Common Name,Country ISO Code of Headquarters,Organization Status Code
5040937524,L Hjertnes As,NO,Act
5040937536,Sverre Roald As,NO,Act
5040937540,Fosheim Sag AS,NO,Act
5040937553,Ostfold Enok Og Ventilasjon As,NO,Act
5040937555,Hallingdal Betong As,NO,Act
5040937614,Selcotek As,NO,Act
5040937649,Svein A Hallonen As,NO,Act
5040937677,SCA Hygiene Norway A/S,NO,Act
5040937708,Sveiseverkstedet K G Karlsson AS,NO,Act
5040937711,Marnar Bruk AS,NO,Act
5040937814,Os Maskinering As,NO,Act
5040937980,Gabbro Nor As,NO,Act
5040937986,Botnen Entreprenor As,NO,Act
5040937999,Stamas Solutions AS,NO,Act
5040938038,Duozink AS,NO,Act
5040938057,Sunnfjord Betong As,NO,Act
5040938066,Nor-Trapp AS,NO,Act
5040938088,Styro Nor AS,NO,Act
5040938144,Gausdal Landhandleri Avd Bagn AS,NO,Act
5040938153,Thor Holm Plastvarefabrikk As,NO,Act
5040938156,Oyhovden Trading AS,NO,Act
5040938167,Jaren Treteknikk As,NO,Act
5040938210,Ha Element As,NO,Act
5040938213,Gunnar Hippe As Plate Og Sveiseverksted,NO,Act
5040938241,Nordvestvinduet AS,NO,Act
5040938256,Tonsberg Granit As,NO,Act
5040938302,Niras As,NO,Act
5040938307,STRYN Betongelement As,NO,Act
5040938343,Tore Olsen Produksjon As,NO,Act
5040938348,Modum Glassindustri As,NO,Act
5040938350,Flaen Sag & Hovleri As,NO,Act
5040938369,Pers Tak & Stal As,NO,Act
5040938389,Lady Solskjerming AS,NO,Act
5040938428,Klepsvik & Sonn As,NO,Act
5040938460,Partner Maskinering As,NO,Act
5040938533,Haslestad Byggevare AS,NO,Act
5040938537,Martin Lid Trelast As,NO,Act
5040938605,Jotne Ankers AS,NO,Act
5040938617,Loddesol Sagbruk & Hovleri As,NO,Act
5040938619,Tokvam AS,NO,Act
5040938881,Erling Roland Trading As,NO,Act
5040938883,HMH Cement AS,NO,Act
5040938925,Brodrene Sundt Maskinering As,NO,Act
5040938965,West Mekan Produksjon As,NO,Act
5040939008,Nordic Supply Partner AS,NO,Act
5040939098,Aluminium Fasader AS,NO,Act
5040939135,John Myrvang As,NO,Act
5040939142,Materialhandelen As,NO,Act
5040939177,Kirkenes Trelast AS,NO,Act
5040939243,Uvdal Maskinfabrikk As,NO,Act
5040939314,Skaland Graphite AS,NO,Act
5040939315,Byggsystem Ost As,NO,Act
5040939319,Coram Nordic AS,NO,Act
5040939434,Knapstad Byggmarked As,NO,Act
5040939494,Norlys AS,NO,Act
5040939496,Industrisveis As,NO,Act
5040939498,Forde Stal As,NO,Act
5040939503,Eide Stein As,NO,Act
5040939520,Mathisen & Mathisen As,NO,Act
5040939522,Metallproduksjon AS,NO,Act
5040939528,Nordic Steel AS,NO,Act
5040939549,Solberg Scandinavian AS,NO,Act
5040939550,GM Skogsdrift As,NO,Act
5040939639,Bygg 1 Produkter AS,NO,Act
5040939643,Acinor AS,NO,Act
5040939657,Tjaralin AS,NO,Act
5040939661,Halfdan L Solberg As,NO,Act
5040939684,Krefting & Co AS,NO,Act
5040939687,Kongsberg Interior As,NO,Act
5040939752,Norske Metallfasader As,NO,Act
5040939754,Presserv As,NO,Act
5040939757,Reklameservice As,NO,Act
5040939806,Lycro AS,NO,Act
5040939932,Rupro As,NO,Act
5040939995,Con-Form Bergen As,NO,Act
5040940002,Forsand Sandkompani AS,NO,Act
5040940004,Johansen Skogsdrift AS,NO,Act
5040940047,Ad Metam AS,NO,Act
5040940053,Rindalslist AS,NO,Act
5040940061,Koppen Industrier AS,NO,Act
5040940075,Flisehuset As,NO,Act
5040940153,Storegga Betong As,NO,Act
5040940161,Aquatiq Chemistry AS,NO,Act
5040940208,Slaatto Sag Og Hovleri As,NO,Act
5040940209,Modena Oslo As,NO,Act
5040940216,Aksell Sor AS,NO,Act
5040940219,Raufoss Tak Og Blikk As,NO,Act
5040940249,BYGG Og Energi Systemer As,NO,Act
5040940289,Laticrete Nordic AS,NO,Act
5040940363,Drammen Hovleri As,NO,Act
5040940522,Steinriket Norge As,NO,Act
5040940533,TP-Products AS,NO,Act
5040940582,J Fjeldtvedt As,NO,Act
5040940664,Shelby Teknikk As,NO,Act
5040940718,Gevelt Grustak & Entreprenor As,NO,Act
5040940731,Ardal Maskinering As,NO,Act
5040940885,Mega Flis Tonsberg As,NO,Act
5040940890,Anthon B Nilsen Scandinavia AS,NO,Act
5040941180,Naglestad Bruk AS,NO,Act
5040941266,Oslo VVS Senter As,NO,Act
5040941282,Are Treindustrier Askim AS,NO,Act
5040941357,Garda Sikring AS,NO,Act
5040941361,Sotra Trelast As,NO,Act
5040941372,Konsis Grafisk AS,NO,Act
5040941374,Royras Treindustri As,NO,Act
5040941377,Skangraf AS,NO,Act
5040944961,Meta As,NO,Act
5040945179,Rollform AS,NO,Act
5040945192,Infraplast AS,NO,Act
5040945385,Intermec AS,NO,Act
5040945644,Alba Industrial AS,NO,Act
5040945646,Cinderella Eco Solution AS,NO,Act
5040945656,DDF As,NO,Act
5040945665,Simplicity AS,NO,Act
5040945706,Tiller As,NO,Act
5040945813,Algol Chemicals As,NO,Act
5040945819,Bano AS,NO,Act
5040945827,Alustar AS,NO,Act
5040945828,Gundersen AS,NO,Act
5040945836,PG Construction As,NO,Act
5040945880,Westing AS,NO,Act
5040945889,Polyseam As,NO,Act
5040945899,Chemco As,NO,Act
5040945938,Offshore Environmental Oils AS,NO,Act
5040945975,Gothe As,NO,Act
5040946421,Sma Mineral AS,NO,Act
5041748646,Smart Board Production AS,NO,Act
5041748767,Familiehytta As,NO,Act
5041748922,Biobag Production As,NO,Act
5041748945,Velde Produksjon AS,NO,Act
5041749244,Kvinnherad BYGG As,NO,Act
5041749808,Viplast AS,NO,Act
5041749821,Duri Fagprofil AS,NO,Act
5041749963,Sias As,NO,Act
5041749990,Accon AS,NO,Act
5041750368,FM Asfalt AS,NO,Act
5041750524,Berget AS,NO,Act
5041750685,Granitt Og Betongvare As,NO,Act
5041750699,Energos Contract AS,NO,Act
5041750701,Aerochem As,NO,Act
5041750723,Woodnor As,NO,Act
5041751459,Rubbhall AS,NO,Act
5041758996,Scanfiber As,NO,Act
5041758997,Maxam Norge As,NO,Act
5041759002,Flex Fasader As,NO,Act
5041759220,Gilje Door AS,NO,Act
5041827356,Nordbokjop As,NO,Act
5041945981,Agnar Skatun As,NO,Act
5041964090,Umoe Advanced Composites AS,NO,Act
5041964100,Metallteknikk AS,NO,Act
5041972998,Storeys As,NO,Act
5041976760,Premator Norge As,NO,Act
5041976799,Arne Tysnes As,NO,Act
5041978702,Midroc Rodoverken Ab,NO,Act
5041978721,Tresgaard Invest AS,NO,Act
5041980166,Solskjermingsgruppen Holding As,NO,Act
5041980497,,,
5042212854,Luncon Holding AS,NO,Act
5042213553,Nor-Safe Per Halsli,NO,Act
5042214061,Jabo Wood Products,NO,Act
5042216993,Bestra Holding As,NO,Act
5042217138,Ak Gruppen As,NO,Act
5042217312,Emv Piping As,NO,Act
5042218024,RSM Group As,NO,Act
5042218071,Thomas Betong Ab Norge,NO,Act
5042218283,Kvik Nuf,NO,Act
5042218730,Westgroup As,NO,Act
5042218735,Gu Holding As,NO,Act
5042222286,Heger AS,NO,Act
5042222306,Bergen Plastics AS,NO,Act
5042222349,Norway Pack AS,NO,Act
5042230428,Hallmaker-Gruppen AS,NO,Act
5042236226,Rubb Group As,NO,Act
5042238426,Ulefos Holding AS,NO,Act
5042240933,Haslestad Holding AS,NO,Act
5042270879,Norsar Innovation AS,NO,Act
5042953654,K Invest AS,NO,Act
5042953719,Henriksen Group AS,NO,Act
5042953951,Os Interkapital As,NO,Act
5042953968,Solberg Industri Holding AS,NO,Act
5042954199,Con-Son Invest As,NO,Act
5042954310,Martin Utvikling As,NO,Act
5042954579,Werktal As,NO,Act
5042954917,Rortveit Holding As,NO,Act
5042955081,Gumatimahu As,NO,Act
5042955309,Per Mathisen Holding As,NO,Act
5042955501,Bjonndalen Bruk As,NO,Act
5042955570,Spennteknikk International As,,Act
5042955616,Bakken Holding As,NO,Act
5042955618,Bringo Holding AS,NO,Act
5042955633,Gustav Og John Hagen As,NO,Act
5042955930,Haucon Holding As,NO,Act
5042955946,Metall Industri Invest As,NO,Act
5042955965,Go Betong AS,NO,Act
5042956038,Jebo Industrier As,NO,Act
5042956134,Lovold Industri Holding AS,NO,Act
5042956162,Cernova AS,NO,Act
5042956436,Treinvest As,NO,Act
5042956488,Hibernian Holding As,NO,Act
5042956622,Cinderella Eco Group AS,NO,Act
5042956643,Niras Holding As,NO,Act
5042956645,Tokvam Invest AS,NO,Act
5042956660,Tjaralin AS,NO,Act
5042956776,Gunnar Hippe Eiendom As,NO,Act
5042956823,Svermo As,NO,Act
5042956824,Ingebretsen Holding As,NO,Act
5042956825,Cand Pharm C Cristoffersen AS,NO,Act
5042956830,Rpc Packaging Holdings Norway AS,NO,Act
5042956928,Rana Trevarefabrikk Holding As,NO,Act
5042956932,Torstvedt Holding AS,NO,Act
5042957004,Reklameservice Eiendom As,NO,Act
5042957110,Byggtilbehors Gruppen AS,NO,Act
5042957502,Lundevagen Holding As,NO,Act
5042957602,STRYN Betong As,NO,Act
5042960443,Celsa Nordic Reinforcing AS,NO,Act
5042963013,Flakk Management As,NO,Act
5042979040,Ineos Holdings Norge AS,NO,Act
5043322519,Omega Subsea AS,NO,Act
5043331364,Frigaard AS,NO,Act
5043437233,Mertoun Capital AS,NO,Act
5043439364,Byglandsfjord Sag ANS,NO,Act
5043447447,Haas AS,NO,Act
5043447717,Rolf Olsen AS,NO,Act
5043953784,Dovista Norge AS,NO,Act
5043953820,Opseth Invest AS,NO,Act
5044013243,Nobu Group AS,NO,Act
5044167986,Skog Holding AS,NO,Act
5044168073,SLM Holding As,NO,Act
5044168195,Marine Aluminium Group AS,NO,Act
5044169700,Hmr Group AS,NO,Act
5044169718,Drammen Hovleri Holding As,NO,Act
5044175168,Krefting AS,NO,Act
5044175345,Miras Group AS,NO,Act
5044175449,THS Holding As,NO,Act
5044175462,West Industri Service Holding As,NO,Act
5044178317,B Sorbo AS,NO,Act
5044199305,Protecta Group As,NO,Act
5044244506,Viacon AS,NO,Act
5044247829,Sell As,NO,Act
5044251717,Norwegian Chitosan As,NO,Act
5044251744,Romerike Trelast As,NO,Act
5044251745,Thermotec Norge As,NO,Act
5044253204,Servogear Holding As,NO,Act
5044270827,Sisco AS,NO,Act
5044310415,Kami As,NO,Act
5044310454,Building Material As Corp,NO,Act
5044310465,Buskerud Betongvarefabrikk Holding As,NO,Act
5044310488,RE Invest AS,NO,Act
5044313130,Steni Group As,NO,Act
5044315458,Nli Subsea As,NO,Act
5044315463,MASKE HOLDING AS,NO,Act
5044340216,Dynea AS,NO,Act
5044342106,Novagroup International As,NO,Act
5044342764,Loligo As,NO,Act
5044343880,Format Gruppen As,NO,Act
5044344721,Dampskibs-Aktieselskapet Ask,NO,Act
5044345463,Enerbygg Ii AS,NO,Act
5044347180,Hydal Group As,NO,Act
5044347585,Raufoss Offshore Group As,NO,Act
5044365639,Norske Skog Holding AS,NO,Act
5044534848,Bubbledeck Consulting AS,NO,Act
5044535415,Elementpartner AS,NO,InAct
5044535574,Svea Fyrverkerier As,NO,Act
5044539202,Maritim Service As,NO,Act
5044539747,Mandal Castings Holding As,NO,Act
5044540738,Norsk Takstol As,NO,Act
5044540739,Fastfood Shopping As,NO,Act
5044540741,Aasebo Sag As,NO,Act
5044540939,NORSKE STEINHUGGERIER AS,NO,Act
5044540941,Roros Dorer Og Vinduer AS,NO,Act
5044540946,Steis Eiendom As,NO,Act
5044543313,Skumtech As,NO,Act
5044552717,Odin Flissenter As,NO,Act
5044555468,Fosstech AS,NO,Act
5044555481,Forde Sementvare As,NO,Act
5044555820,XL-BYGG Osteroy As,NO,Act
5044558725,Stod Sellifjell Almenning,NO,Act
5044560741,HMR Husnes As,NO,Act
5044561289,Sotra Sandblasing AS,NO,Act
5044563678,Solhytten AS,NO,Act
5044565578,Hansen Sveis & Montering As,NO,Act
5044565589,Not Varmforzinking As,NO,Act
5044569295,Grafisk Digital AS,,Act
5044569302,Brodrene Osmundsen Ernst Og Ragnar Ans,NO,Act
5044569786,BYGG Teknisk Stal As,NO,Act
5044570194,Alumeco Norge AS,NO,Act
5044570945,Sogn Og Fjordane Skogeigarlag Sa,NO,Act
5044573977,Mona Betong AS,NO,Act
5044574847,Belegningsteknikk As,NO,Act
5044575714,Bewi Food AS,NO,Act
5044576061,Mandal Castings As,NO,Act
5044576757,Aluhak Systems As,NO,Act
5044577928,BYGG & System As,NO,Act
5044579151,Parkettgruppen AS,NO,Act
5044581050,HTH Prosjektavdeling As,NO,Act
5044582648,Opplandske Betongindustri As,NO,Act
5044587846,Sundfloen Sag Sa,NO,Act
5044588454,NORWAY STEEL SOLUTIONS AS,NO,Act
5044590258,TL Invest As,NO,Act
5044594299,Feiring Asfalt AS,NO,Act
5044594302,Glamdal Skogservice As,NO,Act
5044600310,Oistad Sag,NO,Act
5044601039,Oddvar Oygard AS,NO,Act
5044601134,Odal Grus As,NO,Act
5044601136,Fix Tonsberg As,NO,Act
5044603553,Grude Landbruksbygg As,NO,Act
5044604006,West Dykkerservice As,NO,Act
5044604094,Optimera Byggsystemer AS,NO,Act
5044607168,Right Price Tiles AS,NO,Act
5044609529,Villanger Byggevare AS,NO,Act
5044609556,Skanalibekkveien Ans,NO,Act
5044609853,Ops Mekanisk As,NO,Act
5044609859,Norwegian Paper AS,NO,Act
5044614094,Bottger AS,NO,Act
5044617011,Odda Plast AS,NO,Act
5044617012,Alfa Tre As,NO,Act
5044620611,Rakvag Glass AS,NO,Act
5044621519,HMR Mikromekanikk As,NO,Act
5044624696,Stryvo AS,NO,Act
5044628275,Nygaard-Holding As,NO,Act
5044630248,Modena Restec AS,NO,Act
5044630471,Kintuck AS,NO,Act
5044630619,Grimstad Holding AS,NO,Act
5044632323,Xella Norge AS,NO,Act
5044632607,Are Treindustrier Kaupanger AS,NO,Act
5044633438,Sylteosen Betong AS,NO,Act
5044634230,Reblock Contracting AS,NO,Act
5044634233,Inr Norge AS,NO,Act
5044635197,Invisible Connections AS,NO,Act
5044635622,Westplast As,NO,Act
5044635674,Recellit KS,NO,Act
5044635932,Time Interior As,NO,Act
5044637111,Austin Norge Holding As,NO,Act
5044637877,Nli Larvik As,NO,Act
5044639932,Splitkon AS,NO,Act
5044640193,Stange Industri As,NO,Act
5044640213,Lonnheim Stal As,NO,Act
5044640529,Ferrozink Trondheim AS,NO,Act
5044641698,Qmatec Drilling As,NO,Act
5044644974,GPP Perimeter Protection As,NO,Act
5044647374,JH Byggformidling AS,NO,Act
5044647818,Engevik Byggsenter As,NO,Act
5044647819,Eiken Mekaniske Verksted AS,NO,Act
5044650685,Umoe Industries AS,NO,Act
5044650999,Maritime Construction Solutions As,NO,Act
5044652086,Bestra AS,NO,Act
5044652517,Nordic Chemical Solutions As,NO,Act
5044652520,Hansen Og Eriksen Holding AS,NO,Act
5044653155,Bewi Polar AS,NO,InAct
5044656786,Metacon Industrimek AS,NO,Act
5044661188,Todnem AS,NO,Act
5044661762,Abt BYGG As,NO,Act
5044661990,K-Plast As,NO,Act
5044662134,Berg Betong As,NO,Act
5044662136,Ineos Sales Norge AS,NO,Act
5044673840,Ops Composite Solutions AS,NO,Act
5044674444,Bewi Isopro As,NO,Act
5044675075,Eiken Hytter As,NO,Act
5044676120,TP Products Holding AS,NO,Act
5044677060,Norwegian Coating Technology As,NO,Act
5044678583,Uptime International AS,NO,Act
5044683972,Tokke Industrier As,NO,Act
5044683994,VBBYGG As,NO,Act
5044684741,Velde Betong As,NO,Act
5044686387,PDS Mecan AS,NO,Act
5044686879,Tecta Steel As,NO,Act
5044687721,Olaussens Metall As,NO,Act
5044688554,Dacapo Stainless As,NO,Act
5044693258,Ellingard Collection As,NO,Act
5044694057,Vatvedt Industri As,NO,Act
5044694578,Tinn Byggevare As,NO,Act
5044694937,Wergeland As,NO,Act
5044695034,Yttervik Invest AS,NO,Act
5044695038,Pipe Systems Engineering As,NO,Act
5044696977,Dyroy Betong Alesund AS,NO,Act
5044701557,CSUB AS,NO,Act
5044701613,Haucon Nord As,NO,Act
5044703042,Haby Norske Sjalusier As,NO,Act
5044704119,Kampaa Sag Da,NO,Act
5044704725,LMD Holding As,NO,Act
5044705549,Horda Tre Sa,NO,InAct
5044707051,Kurt Hamre Invest As,NO,Act
5044707054,Vaia As,NO,Act
5044707474,Oksnes Thermo As,NO,Act
5044708038,Celsa Nordic AS,NO,Act
5044708133,Selbu Byggvare As,NO,Act
5044709325,Rush Maskinering As,NO,Act
5044710087,Knut Eidsmo Holding As,NO,Act
5044710930,Teft Byggvare AS,NO,Act
5044712029,Arve G Flatin As,NO,Act
5044713172,Hotspring Massasjebad As,NO,Act
5044713260,Bastal AS,NO,Act
5044713449,Steis Mekaniske Verksted As,NO,Act
5044715009,Egersund Betongteknikk As,NO,Act
5044715259,Hardstuff AS,NO,Act
5044716788,Thomsen Holding As,NO,Act
5044717534,Dalen Betong As,NO,Act
5044717556,Ardal Invest AS,NO,Act
5044717764,Rustfrie Bergh As,NO,Act
5044717917,Flittie/Vorkinn Stolpeproduksjon Ans,NO,InAct
5044718831,Atc Invest AS,NO,Act
5044718833,Kantro As,NO,Act
5044718836,Oves Farve Og Interior AS,NO,Act
5044719769,Eide Sag Ans,NO,InAct
5044720454,Scanco As,NO,Act
5044720486,Sn Samleren AS,NO,Act
5044721501,K-Invent AS,NO,Act
5044722224,Farge & Interior As,NO,Act
5044722799,Steven Foss Holding As,NO,Act
5044723001,Glommen Mjosen Skog SA,NO,Act
5044724148,Finnsitt As,NO,Act
5044727426,Tau Mek Verksted As,NO,Act
5044729193,X-Tra Invest As,NO,Act
5044729925,Bardsen Smie & Mek Verksted AS,NO,Act
5044730162,Highcomp As,NO,Act
5044731508,Not Overflatebehandling As,NO,Act
5044732659,Harr Betong As,NO,Act
5044732771,Ogna Sveis As,NO,Act
5044732776,Nasbo Skog AS,NO,Act
5044736640,Beer Sten AS,NO,Act
5044736655,Corona Interior As,NO,Act
5044738208,Areco Profiles AS,NO,Act
5044738867,Multiblokk As,NO,Act
5044738999,Reins Maskinering AS,NO,Act
5044741178,Ostraadt Ost As,NO,Act
5044742390,Emballerings Produkter AS,NO,Act
5044743930,Slemmestad Byggevare As,NO,Act
5044745025,Friva As,NO,Act
5044745110,Geir Og Bjorn Haug Hanssens Felleseie Ans,NO,Act
5044746849,Tre Trapp As,NO,Act
5044746993,El-Tjeneste As,NO,Act
5044747248,Ytre Hardanger Skogeigarlag Sa,NO,Act
5044747663,Sperre Coolers AS,NO,Act
5044747972,Skarpnes Ror As,NO,Act
5044748023,Dalbygda Sag Ans,NO,Act
5044748642,Vartdal Monument Ans,NO,Act
5044749161,Profil-Lakkering As,NO,Act
5044749646,Rikter Svendsen Eiendom As,NO,Act
5044750095,Grandal Trevare As,NO,Act
5044750100,Tolmer As,NO,Act
5044750132,Ryfoss Betong As,NO,Act
5044751381,Glassfabrikken As,NO,Act
5044751479,Kulkompaniet As,NO,Act
5044751699,PL Eksingedalen Bruk,NO,Act
5044752956,Hornbaek Asnes List As,NO,Act
5044752958,,,
5044753023,Forre Eiendom As,NO,Act
5044753029,Vikesa Glassindustri As,NO,Act
5044753167,Sondre Narsnes AS,NO,Act
5044753591,Mathiesen Eidsvold Vark Ans,NO,Act
5044754383,Bauge Eiendom As,NO,Act
5044754794,Format Gulv Og Interior AS,NO,Act
5044755831,Narvik Betongstasjon As,NO,Act
5044755871,As Jomna Brug,NO,Act
5044756646,Straumsheim Glass Og Fasade AS,NO,Act
5044757512,Norsk Stanseindustri AS,NO,Act
5044759678,Solor Agrotre AS,NO,Act
5044760099,Typoconsult Ronnestad ANS,NO,Act
5044760104,Imo Sveiseindustri As,NO,Act
5044761033,Espeland Gruppen AS,NO,Act
5044763196,Brodr Haukas Mek Verksted As,NO,Act
5044764167,Solor Bioenergi Varme AS,NO,Act
5044764241,Bjorvik Malerservice AS,NO,Act
5044764406,Sarpsborg Trelast As,NO,Act
5044765391,Brandsrud Grustak Ans,NO,Act
5044766376,Oster Brudd As,NO,Act
5044767665,Sand Tinn Ans,NO,Act
5044768524,Porsgrunn Innrammingsverksted Da,NO,Act
5044768595,Vestlandske Limtreindustri As,NO,Act
5044768596,Agdersveis As,NO,Act
5044770915,Finnoy Gear & Propeller As,NO,Act
5044771162,Ullensaker Flis As,NO,Act
5044771623,Ans Hamran Sagbruk & Hovleri,NO,Act
5044772289,Forre Trevarefabrikk As,NO,Act
5044772522,Remitek As,NO,Act
5044774001,Hitra BYGG & Betong AS,NO,Act
5044774459,Sylte Eiendom Ans,NO,Act
5044775604,Teigen BYGG & Trelast As,NO,Act
5044775790,Brimer Eiendom As,NO,Act
5044777333,Alsaker Stal AS,NO,Act
5044777904,Bodin Andelssag BA,NO,Act
5044778094,Loken Trevare A/S,NO,Act
5044778107,BT Rorsystem Produksjon As,NO,Act
5044778583,Bykle Vindu As,NO,Act
5044780176,Hamjern AS,NO,Act
5044780187,LOVENSKIOLD-VAEKERO Carl Otto Lovenskiold,NO,Act
5044780414,Stab Suecia AS,NO,Act
5044782258,Arendals Farvehandel As,NO,Act
5044784867,Norwegian Paper Holding AS,NO,Act
5044785077,Peikko Norge As,NO,Act
5044786779,Fluor-Lux AS,NO,Act
5044788338,Fritzoe Skoger M M Treschow,NO,Act
5044789337,Einar Stange As,NO,Act
5044790893,Odda Mek Holding As,NO,Act
5044791813,Asland Pukk As,NO,Act
5044791814,Oystein Boge As,NO,Act
5044791967,Smorgrav Sag As,NO,Act
5044793033,Permakem As,NO,Act
5044793128,Parma Plast As,NO,Act
5044795024,Betomur As,NO,Act
5044795476,Aust Agder Jernmalmgruber As,NO,Act
5044796882,Rombak Pukkverk Narvik As,NO,Act
5044798031,Oh Betong As,NO,Act
5044798231,Stryvo Group AS,NO,InAct
5044798305,Svein Berg Holding As,NO,Act
5044800152,Nordhordland Skogeigarlag Sa,NO,Act
5044801306,PKS Industri AS,NO,Act
5044801307,Rikter-Svendsen AS,NO,Act
5044802017,Beem Industri & Eiendom AS,NO,Act
5044802018,Roar Paulsrud As,NO,Act
5044802424,As Trevaren,NO,Act
5044803038,Bina Europe As,NO,Act
5044803270,,,
5044803522,Balkongteam Holding As,NO,Act
5044804803,Fjordtonna Da,NO,Act
5044804942,Lia Sagbruk As,NO,Act
5044805990,Olen Betong Transport Personell As,NO,Act
5044807296,SMS Interior As,NO,Act
5044807297,SVEIN GUNSTEIN DAHL DODSBU,NO,Act
5044807651,Derbigum Norge As,NO,Act
5044808034,Os Id AS,NO,Act
5044808086,Vestnes Batsenter As,NO,Act
5044808096,Akra Sementstoperi As,NO,Act
5044808219,Reins Eigedom Og Invest AS,NO,Act
5044808474,Nordland Betongelement As,NO,Act
5044809015,Narmo Betong AS,NO,Act
5044809164,Modulvegger AS,NO,Act
5044809331,Berg Snekkeri Da,NO,Act
5044809476,Beisfjord Sementvarefabrikk As,NO,Act
5044809571,Naroysund Kraftbetong AS,NO,Act
5044811758,H-Vinduet Bauge As,NO,Act
5044812685,Vikna Pukkverk Da,NO,Act
5044813289,John Brommeland & Ans Co,NO,Act
5044813366,Rorsystemer As,NO,Act
5044814269,Solvang Trelast As,NO,Act
5044818534,Trondheim Stal As,NO,Act
5044822721,Midt-Norsk Betong As,NO,Act
5044822731,Bandak Halden As,NO,Act
5044822914,Stalesen Mek Verksted As,NO,Act
5044824101,Arte Gruppen As,NO,Act
5044825434,Onsite Treatment Technologies As,NO,Act
5044827027,,,
5044827793,Froseth AS,NO,Act
5044829254,K Leroy Metallindustri As,NO,Act
5044829299,Skipnes Holding AS,NO,Act
5044830042,Skarpenord Corrosion As,NO,Act
5044830302,Jatre AS,NO,Act
5044831090,Ogna Sveis Holding As,NO,Act
5044831530,S Langeland Industri & Holding AS,NO,Act
5044831671,Kare Abelsen As,NO,Act
5044832167,Con-Form Produksjon As,NO,Act
5044833406,Tt Pukk As,NO,Act
5044834682,Moelven Treinterior A/S,NO,Act
5044835506,Acrylicon Norge As,NO,Act
5045139037,Multitech Bergen As,NO,Act
5045141001,Dorami As,NO,Act
5045148394,Adr Invest As,NO,Act
5045148592,Mabetec Norge AS,NO,Act
5045149090,Kverndalen Holding As,NO,Act
5045155039,Norfolier Greentec AS,NO,Act
5045155975,Arbeidsfellesskapet Engene & Oygard As,NO,Act
5045158546,Almenningsbutikken As,NO,Act
5045160336,Hellefoss Paper AS,NO,Act
5045167370,Xl Bygg Mathisen & Co AS,NO,Act
5045167532,Hydal Aluminium Profiler AS,NO,Act
5045172877,O Mustad Wire As,NO,Act
5045177278,Breibekk Holding As,NO,Act
5045181021,Kvantum As,NO,Act
5045183390,Bra Kasser As,NO,Act
5045192197,WESTCON OLVONDO AS,NO,Act
5045195911,Berg Emballasje AS,NO,Act
5045208939,Alvdal Skurlag AS,NO,Act
5045210628,Systemblokk As,NO,Act
5045215817,Vafos Pulp As,NO,Act
5045217402,HRH Ii As,NO,Act
5045220117,Harmonie Norge AS,NO,Act
5045223923,Midt Norsk Betong Mosjoen As,NO,Act
5045226672,Qube Holding As,NO,Act
5045231869,Vajda-Papir Scandinavia As,NO,Act
5045247784,Odda Mekaniske Verksted AS,NO,Act
5045873778,Westcoat As,NO,Act
5045874934,Setech AS,NO,Act
5045878596,Kebony AS,NO,Act
5045986693,Nordic Tools As,NO,Act
5046001848,Granum Holding As,NO,Act
